,DATE,BP,CVX,XOM,XOM.1,RDS.A,RDS.B,AMX,CX,FMX,ALFAA,PAC,BIMBOA,GISSAA,ANB,SANMEXB,SIEN,AZTECACPO,TV,WALMEX
278,2000-08-24,56.0,,41.25,41.25,,,,11.1178,14.2358,,,,,,,,,15.5156,
279,2000-08-25,56.125,,41.4688,41.4688,,,,10.9676,14.0693,,,,,,,,,15.3125,
280,2000-08-28,56.313,,41.4065,41.4065,,,,10.9678,14.1941,,,,,,,,,15.25,
281,2000-08-29,57.0,,41.26,41.26,,,,10.8774,14.2774,,,,,,,,,15.4845,
282,2000-08-30,56.125,,40.6775,40.6775,,,,11.1779,14.8601,,,,,,,,,16.172,
283,2000-08-31,55.25,,40.8125,40.8125,,,,11.2683,15.1725,,,,,,,,,16.1875,
284,2000-09-01,56.188,,41.166,41.166,,,,11.238,15.2557,,,,,,,,,16.9533,
285,2000-09-05,57.063,,41.4065,41.4065,,,,11.5087,15.1309,,,,,,,,,16.8283,
286,2000-09-06,57.313,,42.0,42.0,,,,11.3284,14.8601,,,,,,,,,16.5938,
287,2000-09-07,57.063,,41.875,41.875,,,,11.2981,15.0683,,,,,,,,,16.8595,
288,2000-09-08,56.0,,41.75,41.75,,,,11.3582,14.9018,,,,,,,,,16.8125,
289,2000-09-11,56.938,,42.49,42.49,,,,11.4784,14.673,,,,,,,,,16.3438,
290,2000-09-12,56.375,,42.875,42.875,,,,11.4486,14.4232,,,,,,,,,15.922,
291,2000-09-13,55.313,,42.8125,42.8125,,,,11.4784,14.652,,,,,,,,,16.4063,
292,2000-09-14,54.0,,42.635,42.635,,,,11.5986,14.673,,,,,,,,,16.3595,
293,2000-09-15,55.125,,44.5315,44.5315,,,,11.4784,14.6936,,,,,,,,,16.3125,
294,2000-09-18,55.938,,44.8225,44.8225,,,,11.2981,14.2358,,,,,,,,,15.5938,
295,2000-09-19,54.375,,44.0,44.0,,,,10.9375,13.9444,,,,,,,,,15.625,
296,2000-09-20,53.938,,43.344,43.344,,,,10.8476,14.1525,,,,,,,,,15.625,
297,2000-09-21,53.375,,43.1565,43.1565,,,,10.6072,13.9237,,,,,,,,,15.125,
298,2000-09-22,52.875,,43.094,43.094,,,,10.6971,13.7156,,,,,,,,,15.1095,
299,2000-09-25,52.0,,42.9275,42.9275,,,,10.8476,13.9237,,,,,,,,,14.8908,
300,2000-09-26,52.75,,43.3125,43.3125,,,,10.4269,13.653,,,,,,,,,14.6408,
301,2000-09-27,53.313,,44.625,44.625,,,,10.0962,13.32,,,,,,,,,14.3283,
302,2000-09-28,52.188,,44.5725,44.5725,,,,10.0663,13.1745,,,,,,,,,14.797,
303,2000-09-29,53.0,,44.5625,44.5625,,,,9.6457,12.987,,,,,,,,,14.422,
304,2000-10-02,53.813,,45.719,45.719,,,,9.9159,12.987,,,,,,,,,14.1408,
305,2000-10-03,53.375,,45.4065,45.4065,,,,10.1264,12.9247,,,,,,,,,13.7345,
306,2000-10-04,52.875,,44.625,44.625,,,,10.2466,12.7373,,,,,,,,,14.125,
307,2000-10-05,52.563,,44.594,44.594,,,,10.4269,12.7789,,,,,,,,,14.0,
308,2000-10-06,53.125,,44.719,44.719,,,,10.3365,12.4252,,,,,,,,,13.2813,
309,2000-10-09,53.563,,45.5625,45.5625,,,,10.0962,12.4669,,,,,,,,,12.9688,
310,2000-10-10,54.25,,46.6565,46.6565,,,,9.7957,12.9247,,,,,,,,,12.7188,
311,2000-10-11,55.125,,46.875,46.875,,,,9.7356,12.654,,,,,,,,,11.9845,
312,2000-10-12,56.688,,47.0625,47.0625,,,,9.6755,12.009,,,,,,,,,11.2813,
313,2000-10-13,54.563,,45.25,45.25,,,,9.7356,11.9464,,,,,,,,,12.422,
314,2000-10-16,54.813,,43.9065,43.9065,,,,9.6755,11.9464,,,,,,,,,11.7658,
315,2000-10-17,53.875,,43.9065,43.9065,,,,9.6154,11.6344,,,,,,,,,11.375,
316,2000-10-18,53.063,,43.2815,43.2815,,,,9.5255,11.5301,,,,,,,,,11.6408,
317,2000-10-19,53.688,,43.25,43.25,,,,9.6154,11.9464,,,,,,,,,12.922,
318,2000-10-20,54.563,,44.0,44.0,,,,9.5553,12.321,,,,,,,,,12.9375,
319,2000-10-23,53.938,,44.5315,44.5315,,,,9.4351,12.1545,,,,,,,,,12.5158,
320,2000-10-24,53.375,,43.594,43.594,,,,9.7058,12.3004,,,,,,,,,13.0,
321,2000-10-25,51.938,,43.594,43.594,,,,9.4952,11.7799,,,,,,,,,12.375,
322,2000-10-26,52.0,,43.875,43.875,,,,9.6154,11.7592,,,,,,,,,12.5158,
323,2000-10-27,50.5,,43.7815,43.7815,,,,9.826,12.2378,,,,,,,,,12.8283,
324,2000-10-30,50.75,,44.719,44.719,,,,9.9159,12.3836,,,,,,,,,13.172,
325,2000-10-31,50.938,,44.594,44.594,,,,10.1562,12.7166,,,,,,,,,13.5313,
326,2000-11-01,52.0,,46.0315,46.0315,,,,10.2466,12.8205,,,,,,,,,13.4063,
327,2000-11-02,49.875,,44.094,44.094,,,,10.3067,12.675,,,,,,,,,13.5158,
328,2000-11-03,49.188,,43.8125,43.8125,,,,9.8558,12.7789,,,,,,,,,13.2188,
329,2000-11-06,49.063,,44.25,44.25,,,,9.7957,12.6124,,,,,,,,,13.3595,
330,2000-11-07,49.25,,44.76,44.76,,,,9.9159,12.7789,,,,,,,,,13.7345,
331,2000-11-08,49.313,,45.344,45.344,,,,9.7058,12.3836,,,,,,,,,13.2033,
332,2000-11-09,50.375,,44.5,44.5,,,,9.85,12.2378,,,,,,,,,12.7813,
333,2000-11-10,50.688,,44.7815,44.7815,,,,9.7058,12.1545,,,,,,,,,12.5313,
334,2000-11-13,49.938,,44.969,44.969,,,,9.5255,11.7176,,,,,,,,,12.2813,
335,2000-11-14,51.25,,44.9375,44.9375,,,,9.6678,12.3004,,,,,,,,,12.8908,
336,2000-11-15,51.5,,45.1875,45.1875,,,,10.0663,12.6124,,,,,,,,,13.1408,
337,2000-11-16,51.313,,45.344,45.344,,,,9.976,12.5085,,,,,,,,,12.9688,
338,2000-11-17,51.25,,45.1565,45.1565,,,,10.2764,12.987,,,,,,,,,13.1875,
339,2000-11-20,50.375,,45.6875,45.6875,,,,10.1264,12.5501,,,,,,,,,12.875,
340,2000-11-21,51.563,,46.5605,46.5605,,,,10.1865,12.8205,,,,,,,,,12.7813,
341,2000-11-22,51.063,,47.0,47.0,,,,9.7659,12.5708,,,,,,,,,12.1095,
342,2000-11-24,50.238,,47.219,47.219,,,,9.9462,12.654,,,,,,,,,12.3908,
343,2000-11-27,50.563,,46.5625,46.5625,,,,9.8558,12.6956,,,,,,,,,12.9375,
344,2000-11-28,49.938,,46.5315,46.5315,,,,9.6154,12.3626,,,,,,,,,12.2658,
345,2000-11-29,48.5,,44.469,44.469,,,,9.6755,12.1339,,,,,,,,,12.0313,
346,2000-11-30,47.438,,43.9375,43.9375,,,,9.2851,11.322,,,,,,,,,11.6408,
347,2000-12-01,47.25,,44.4065,44.4065,,,,9.225,11.5095,,,,,,,,,11.7188,
348,2000-12-04,47.563,,45.344,45.344,,,,9.1048,11.2597,,,,,,,,,11.4688,
349,2000-12-05,47.313,,44.1875,44.1875,,,,9.3452,11.7383,,,,,,,,,12.2033,
350,2000-12-06,45.875,,43.0975,43.0975,,,,9.375,11.6344,,,,,,,,,12.75,
351,2000-12-07,47.688,,44.0,44.0,,,,9.3452,11.5927,,,,,,,,,12.9063,
352,2000-12-08,48.125,,44.25,44.25,,,,9.4351,11.655,,,,,,,,,12.9845,
353,2000-12-11,48.0,,42.875,42.875,,,,9.4351,11.5927,,,,,,,,,12.9845,
354,2000-12-12,48.625,,43.2815,43.2815,,,,9.3149,11.4885,,,,,,,,,12.922,
355,2000-12-13,49.563,,43.844,43.844,,,,9.5553,11.5301,,,,,,,,,12.672,
356,2000-12-14,47.938,,42.75,42.75,,,,9.4053,11.4885,,,,,,,,,12.375,
357,2000-12-15,47.313,,42.0625,42.0625,,,,9.0144,10.0316,,,,,,,,,11.875,
358,2000-12-18,48.0,,43.1875,43.1875,,,,8.8942,9.9484,,,,,,,,,11.5313,
359,2000-12-19,47.563,,43.594,43.594,,,,8.8341,9.5531,,,,,,,,,11.5,
360,2000-12-20,45.625,,42.594,42.594,,,,8.5337,8.8661,,,,,,,,,10.6563,
361,2000-12-21,46.0,,42.375,42.375,,,,8.5038,9.2408,,,,,,,,,10.875,
362,2000-12-22,47.188,,43.4065,43.4065,,,,8.6538,9.99,,,,,,,,,11.1563,
363,2000-12-26,48.375,,44.2815,44.2815,,,,8.624,9.8029,,,,,,,,,11.0313,
364,2000-12-27,48.0,,43.875,43.875,,,,8.5938,10.011,,,,,,,,,11.1875,
365,2000-12-28,48.75,,43.4375,43.4375,,,,8.5938,10.011,,,,,,,,,11.3595,
366,2000-12-29,47.875,,43.469,43.469,,,,8.6841,9.9484,,,,,,,,,11.2345,
367,2001-01-02,48.625,,44.5625,44.5625,,,,8.624,9.657,,,,,,,,,10.6095,
368,2001-01-03,47.875,,42.625,42.625,,,,8.9543,10.3646,,,,,,,,,11.9375,
369,2001-01-04,47.875,,41.4375,41.4375,,,,9.0447,10.323,,,,,,,,,12.25,
370,2001-01-05,48.688,,41.625,41.625,,,,9.0144,10.4479,,,,,,,,,12.0,
371,2001-01-08,48.625,,41.4375,41.4375,,,,9.1346,10.6354,,,,,,,,,11.9375,
372,2001-01-09,47.063,,41.0,41.0,,,,9.3149,10.9684,,,,,,,,,11.9533,
373,2001-01-10,47.5,,40.5,40.5,,,,9.4654,10.6144,,,,,,,,,11.6563,
374,2001-01-11,48.938,,40.875,40.875,,,,9.7356,10.8641,,,,,,,,,12.1095,
375,2001-01-12,49.25,,41.4065,41.4065,,,,9.7356,10.989,,,,,,,,,12.5,
376,2001-01-16,49.375,,40.9065,40.9065,,,,9.6457,10.7186,,,,,,,,,12.5783,
377,2001-01-17,50.0,,40.125,40.125,,,,9.7356,10.4895,,,,,,,,,12.9845,
378,2001-01-18,51.25,,39.5625,39.5625,,,,9.6457,10.4689,,,,,,,,,13.2033,
379,2001-01-19,51.0,,39.719,39.719,,,,9.6154,10.2191,,,,,,,,,13.0783,
380,2001-01-22,51.438,,40.125,40.125,,,,9.5856,10.1775,,,,,,,,,12.9063,
381,2001-01-23,51.875,,40.9065,40.9065,,,,10.0962,10.1565,,,,,,,,,12.9533,
382,2001-01-24,51.125,,40.8125,40.8125,,,,10.3365,10.2191,,,,,,,,,12.75,
383,2001-01-25,52.625,,41.25,41.25,,,,10.1865,10.323,,,,,,,,,12.422,
384,2001-01-26,51.813,,40.5,40.5,,,,10.2764,10.6354,,,,,,,,,12.625,
385,2001-01-29,51.15,,40.1,40.1,,,,10.101,10.656,,,,,,,,,13.075,
386,2001-01-30,50.83,,40.99,40.99,,,,10.2548,10.5961,,,,,,,,,13.125,
387,2001-01-31,51.5,,42.075,42.075,,,,10.2692,10.6227,,,,,,,,,13.375,
388,2001-02-01,51.75,,41.745,41.745,,,,10.2644,9.99,,,,,,,,,13.2525,
389,2001-02-02,52.0,,41.495,41.495,,,,9.9808,10.3496,,,,,,,,,13.0025,
390,2001-02-05,52.84,,42.4,42.4,,,,10.0962,10.3896,,,,,,,,,12.9875,
391,2001-02-06,52.51,,42.17,42.17,,,,10.1202,10.4029,,,,,,,,,13.0575,
392,2001-02-07,51.9,,42.18,42.18,,,3.3966,9.9519,9.9734,,,,,,,,,12.5525,
393,2001-02-08,51.98,,42.25,42.25,,,3.593,9.8317,9.8568,,,,,,,,,12.75,
394,2001-02-09,53.16,,42.93,42.93,,,3.7629,9.8173,9.657,,,,,,,,,12.5775,
395,2001-02-12,53.49,,42.88,42.88,,,3.8628,10.0481,9.8735,,,,,,,,,12.6525,
396,2001-02-13,51.0,,42.395,42.395,,,3.6297,10.0048,9.9068,,,,,,,,,12.3775,
397,2001-02-14,51.05,,41.965,41.965,,,3.38,10.1106,10.1732,,,,,,,,,11.9975,
398,2001-02-15,49.85,,41.25,41.25,,,3.3334,10.1923,10.6227,,,,,,,,,11.9975,
399,2001-02-16,49.65,,42.01,42.01,,,3.3466,10.0,10.989,,,,,,,,,11.8975,
400,2001-02-20,49.55,,41.9,41.9,,,3.2718,9.9038,10.4562,,,,,,,,,11.46,
401,2001-02-21,48.73,,41.76,41.76,,,3.1635,9.6971,10.1732,,,,,,,,,9.77,
402,2001-02-22,48.9,,42.105,42.105,,,3.1302,9.9038,10.1698,,,,,,,,,9.375,
403,2001-02-23,48.85,,41.75,41.75,,,3.0386,9.8558,10.0966,,,,,,,,,9.505,
404,2001-02-26,49.55,,41.9,41.9,,,3.032,10.1442,10.1898,,,,,,,,,10.0075,
405,2001-02-27,49.6,,41.15,41.15,,,3.0303,10.1202,10.5728,,,,,,,,,10.11,
406,2001-02-28,49.6,,40.525,40.525,,,2.9804,10.1298,10.5095,,,,,,,,,9.975,
407,2001-03-01,50.23,,40.7,40.7,,,2.9138,10.3365,11.1555,,,,,,,,,10.225,
408,2001-03-02,50.75,,41.605,41.605,,,2.8572,10.6971,11.705,,,,,,,,,10.3,
409,2001-03-05,51.36,,41.925,41.925,,,2.9004,11.0577,11.4985,,,,,,,,,10.2275,
410,2001-03-06,51.95,,41.8,41.8,,,2.9154,11.0433,11.6017,,,,,,,,,10.325,
411,2001-03-07,52.8,,42.105,42.105,,,2.947,11.1587,11.6284,,,,,,,,,10.4,
412,2001-03-08,52.8,,42.925,42.925,,,2.9837,11.2404,11.655,,,,,,,,,10.38,
413,2001-03-09,52.0,,42.995,42.995,,,2.9221,11.0337,11.5884,,,,,,,,,10.2375,
414,2001-03-12,51.15,,41.88,41.88,,,2.8305,10.8462,11.2887,,,,,,,,,9.375,
415,2001-03-13,50.0,,41.65,41.65,,,2.7906,10.7981,11.3253,,,,,,,,,9.4025,
416,2001-03-14,49.4,,41.32,41.32,,,2.6557,10.5385,11.1555,,,,,,,,,9.25,
417,2001-03-15,49.5,,41.475,41.475,,,2.6357,10.5096,10.8725,,,,,,,,,9.25,
418,2001-03-16,48.45,,40.85,40.85,,,2.714,10.8462,11.0889,,,,,,,,,9.275,
419,2001-03-19,49.21,,40.63,40.63,,,2.8422,10.9135,11.4852,,,,,,,,,9.345,
420,2001-03-20,48.85,,40.33,40.33,,,2.7106,10.9615,11.5551,,,,,,,,,8.7625,
421,2001-03-21,48.86,,39.905,39.905,,,2.6806,10.8173,11.5218,,,,,,,,,8.625,
422,2001-03-22,47.51,,38.85,38.85,,,2.5008,10.3317,11.2887,,,,,,,,,8.175,
423,2001-03-23,46.64,,38.45,38.45,,,2.4892,10.1442,10.706,,,,,,,,,8.1175,
424,2001-03-26,47.94,,39.125,39.125,,,2.4576,10.1442,11.039,,,,,,,,,8.44,
425,2001-03-27,49.88,,40.32,40.32,,,2.4775,10.1442,11.0556,,,,,,,,,8.64,
426,2001-03-28,49.16,,39.325,39.325,,,2.4359,10.0962,11.1222,,,,,,,,,8.4225,
427,2001-03-29,48.63,,39.145,39.145,,,2.3476,10.0865,11.1155,,,,,,,,,8.2875,
428,2001-03-30,49.62,,40.5,40.5,,,2.4392,10.3365,11.8248,,,,,,,,,8.3525,
429,2001-04-02,48.4,,39.8,39.8,,,2.4476,10.5529,12.3876,,,,,,,,,8.3525,
430,2001-04-03,47.88,,38.95,38.95,,,2.3942,10.1394,11.8548,,,,,,,,,8.03,
431,2001-04-04,48.5,,39.35,39.35,,,2.3643,10.1538,11.5551,,,,,,,,,7.7775,
432,2001-04-05,49.84,,40.465,40.465,,,2.5125,10.4567,12.2711,,,,,,,,,8.3625,
433,2001-04-06,49.98,,41.05,41.05,,,2.5458,10.226,12.1878,,,,,,,,,8.3925,
434,2001-04-09,51.7,,41.255,41.255,,,2.5741,10.2885,12.2711,,,,,,,,,8.875,
435,2001-04-10,52.61,,42.0,42.0,,,2.6923,10.5865,12.654,,,,,,,,,9.335,
436,2001-04-11,51.65,,40.97,40.97,,,2.734,10.6202,12.8372,,,,,,,,,9.17,
437,2001-04-12,51.69,,41.0,41.0,,,2.7272,10.9231,12.9604,,,,,,,,,9.16,
438,2001-04-16,52.2,,42.275,42.275,,,2.734,10.8173,12.9537,,,,,,,,,9.235,
439,2001-04-17,52.32,,42.355,42.355,,,2.7489,10.8221,12.987,,,,,,,,,9.46,
440,2001-04-18,51.24,,42.565,42.565,,,2.8056,11.1538,13.4532,,,,,,,,,10.25,
441,2001-04-19,51.55,,42.225,42.225,,,2.8056,11.0817,12.7339,,,,,,,,,9.9975,
442,2001-04-20,52.35,,42.585,42.585,,,2.639,10.9952,12.4908,,,,,,,,,9.225,
443,2001-04-23,53.3,,44.0,44.0,,,2.7056,10.5817,12.1545,,,,,,,,,8.9125,
444,2001-04-24,52.94,,43.745,43.745,,,2.739,10.3606,12.2211,,,,,,,,,8.81,
445,2001-04-25,53.85,,44.545,44.545,,,2.7806,10.625,12.1212,,,,,,,,,8.8375,
446,2001-04-26,54.86,,44.425,44.425,,,2.9238,10.9615,12.4209,,,,,,,,,9.0125,
447,2001-04-27,54.25,,44.53,44.53,,,2.9887,11.0433,12.5042,,,,,,,,,9.35,
448,2001-04-30,54.08,,44.3,44.3,,,3.0636,11.1394,12.7206,,,,,,,,,9.5075,
449,2001-05-01,54.24,,44.4,44.4,,,3.1219,11.2452,12.7606,,,,,,,,,9.5125,
450,2001-05-02,52.3,,43.25,43.25,,,3.2484,11.4423,13.0037,,,,,,,,,9.865,
451,2001-05-03,51.25,,43.05,43.05,,,3.2817,11.4615,13.3034,,,,,,,,,9.75,
452,2001-05-04,51.9,,43.775,43.775,,,3.2551,11.5529,13.4033,,,,,,,,,9.925,
453,2001-05-07,52.0,,44.095,44.095,,,3.2967,11.2981,13.1202,,,,,,,,,9.9975,
454,2001-05-08,51.49,,44.37,44.37,,,3.2151,11.125,12.7839,,,,,,,,,9.7675,
455,2001-05-09,52.65,,44.86,44.86,,,3.2551,11.0721,12.7139,,,,,,,,,9.8,
456,2001-05-10,52.65,,44.05,44.05,,,3.33,11.4183,12.8538,,,,,,,,,9.9375,
457,2001-05-11,51.94,,43.82,43.82,,,3.3134,11.2019,12.9171,,,,,,,,,10.0825,
458,2001-05-14,51.75,,44.53,44.53,,,3.29,11.2404,12.987,,,,,,,,,9.8225,
459,2001-05-15,52.95,,44.725,44.725,,,3.2618,11.1202,13.1535,,,,,,,,,9.6725,
460,2001-05-16,52.8,,44.75,44.75,,,3.3217,11.1442,13.3367,,,,,,,,,9.8225,
461,2001-05-17,53.05,,44.365,44.365,,,3.3966,11.6154,13.9327,,,,,,,,,10.9975,
462,2001-05-18,54.4,,45.1,45.1,,,3.5548,11.8606,14.2025,,,,,,,,,10.9475,
463,2001-05-21,53.93,,44.375,44.375,,,3.6397,12.1635,14.3123,,,,,,,,,11.05,
464,2001-05-22,53.63,,44.405,44.405,,,3.688,12.5721,14.3556,,,,,,,,,11.45,
465,2001-05-23,52.9,,43.635,43.635,,,3.713,13.1442,14.5887,,,,,,,,,11.335,
466,2001-05-24,53.4,,43.965,43.965,,,3.5898,12.7644,13.8928,,,,,,,,,11.3975,
467,2001-05-25,53.47,,44.05,44.05,,,3.5464,12.9471,13.9028,,,,,,,,,11.055,
468,2001-05-29,53.68,,43.9,43.9,,,3.4798,12.8269,14.1026,,,,,,,,,10.85,
469,2001-05-30,53.68,,44.435,44.435,,,3.3966,12.7644,14.0659,,,,,,,,,10.485,
470,2001-05-31,53.39,,44.375,44.375,,,3.395,12.7356,14.2691,,,,,,,,,10.55,
471,2001-06-01,53.48,,44.475,44.475,,,3.3966,12.476,14.6354,,,,,,,,,10.63,
472,2001-06-04,54.43,,45.415,45.415,,,3.4382,12.4423,14.5055,,,,,,,,,10.475,
473,2001-06-05,54.49,,45.775,45.775,,,3.4798,12.3317,14.702,,,,,,,,,10.725,
474,2001-06-06,52.7,,44.7,44.7,,,3.713,12.5913,14.8751,,,,,,,,,10.7875,
475,2001-06-07,52.84,,44.59,44.59,,,3.6796,12.6923,14.985,,,,,,,,,11.1775,
476,2001-06-08,53.2,,44.695,44.695,,,3.6347,12.7404,14.9184,,,,,,,,,11.1775,
477,2001-06-11,52.9,,44.85,44.85,,,3.5881,12.7356,14.8185,,,,,,,,,11.1125,
478,2001-06-12,53.37,,45.06,45.06,,,3.5881,12.6202,14.4189,,,,,,,,,10.725,
479,2001-06-13,53.0,,44.99,44.99,,,3.6048,12.7885,14.4356,,,,,,,,,10.4725,
480,2001-06-14,52.55,,44.425,44.425,,,3.5798,12.7404,14.2691,,,,,,,,,10.2125,
481,2001-06-15,53.32,,44.45,44.45,,,3.5448,12.5433,14.2691,,,,,,,,,10.05,
482,2001-06-18,52.71,,44.25,44.25,,,3.3966,12.2596,13.7795,,,,,,,,,9.4475,
483,2001-06-19,52.81,,44.185,44.185,,,3.2967,11.899,13.6064,,,,,,,,,9.675,
484,2001-06-20,52.61,,43.865,43.865,,,3.3134,12.1587,13.9727,,,,,,,,,9.85,
485,2001-06-21,52.03,,44.205,44.205,,,3.355,12.3558,14.2124,,,,,,,,,9.8625,
486,2001-06-22,52.43,,44.455,44.455,,,3.335,12.3606,14.3024,,,,,,,,,9.9175,
487,2001-06-25,53.15,,44.26,44.26,,,3.3716,12.4038,14.4655,,,,,,,,,9.975,
488,2001-06-26,52.95,,44.28,44.28,,,3.3932,12.6538,14.5388,,,,,,,,,10.0025,
489,2001-06-27,51.76,,43.61,43.61,,,3.4182,12.7308,14.4855,,,,,,,,,9.975,
490,2001-06-28,49.55,,43.41,43.41,,,3.4532,12.5721,14.4522,,,,,,,,,9.7725,
491,2001-06-29,49.85,,43.675,43.675,,,3.4732,12.7404,14.2557,,,,,,,,,10.0025,
492,2001-07-02,49.0,,43.85,43.85,,,3.5964,13.2067,14.6354,,,,,,,,,10.02,
493,2001-07-03,48.5,,43.67,43.67,,,3.6048,13.3606,14.5987,,,,,,,,,10.23,
494,2001-07-05,48.9,,43.5,43.5,,,3.4965,13.3221,14.3357,,,,,,,,,9.9,
495,2001-07-06,48.75,,43.4,43.4,,,3.4066,13.024,13.8195,,,,,,,,,9.75,
496,2001-07-09,48.4,,43.36,43.36,,,3.4149,13.0288,13.5731,,,,,,,,,10.0025,
497,2001-07-10,47.85,,42.88,42.88,,,3.4216,13.149,13.8395,,,,,,,,,10.175,
498,2001-07-11,47.32,,42.475,42.475,,,3.335,12.7163,13.4865,,,,,,,,,9.5,
499,2001-07-12,48.0,,42.725,42.725,,,3.2301,12.5913,13.0136,,,,,,,,,9.11,
500,2001-07-13,48.0,,42.99,42.99,,,3.1768,12.5481,13.0536,,,,,,,,,9.2875,
501,2001-07-16,47.95,,42.995,42.995,,,3.1518,12.4808,12.654,,,,,,,,,9.5275,
502,2001-07-17,47.35,,42.65,42.65,,,3.1386,12.5144,12.8372,,,,,,,,,9.6425,
503,2001-07-18,46.6,,42.125,42.125,,,3.0836,12.5481,12.8205,,,,,,,,,9.5325,
504,2001-07-19,47.25,,43.08,43.08,,,3.1136,13.0048,13.2201,,,,,,,,,9.6625,
505,2001-07-20,48.45,,43.36,43.36,,,3.1302,13.1202,12.987,,,,,,,,,9.67,
506,2001-07-23,48.4,,42.5,42.5,,,3.1652,13.2212,12.8871,,,,,,,,,9.705,
507,2001-07-24,46.4,,40.97,40.97,,,3.1386,13.0625,12.5708,,,,,,,,,9.325,
508,2001-07-25,48.4,,42.13,42.13,,,3.1602,13.0144,12.5874,,,,,,,,,9.48,
509,2001-07-26,48.75,,42.72,42.72,,,3.2284,13.2019,12.8871,,,,,,,,,9.7125,
510,2001-07-27,48.75,,42.73,42.73,,,3.2318,13.4375,13.007,,,,,,,,,9.76,
511,2001-07-30,48.8,,42.41,42.41,,,3.2867,13.3413,13.1369,,,,,,,,,9.8175,
512,2001-07-31,49.42,,41.76,41.76,,,3.2867,13.1394,13.0536,,,,,,,,,9.775,
513,2001-08-01,49.77,,41.6,41.6,,,3.2817,13.0481,13.1269,,,,,,,,,9.825,
514,2001-08-02,49.78,,41.73,41.73,,,3.38,13.3077,13.4366,,,,,,,,,10.0775,
515,2001-08-03,49.1,,41.26,41.26,,,3.3932,13.2404,13.3933,,,,,,,,,10.3325,
516,2001-08-06,48.82,,40.85,40.85,,,3.3316,13.125,13.32,,,,,,,,,10.4625,
517,2001-08-07,50.15,,41.38,41.38,,,3.3334,13.1202,13.3899,,,,,,,,,10.6625,
518,2001-08-08,50.46,,41.25,41.25,,,3.325,13.101,13.4599,,,,,,,,,10.57,
519,2001-08-09,50.57,,40.95,40.95,,,3.2784,13.0288,13.37,,,,,,,,,10.4125,
520,2001-08-10,50.92,,41.35,41.35,,,3.3134,13.1971,13.4865,,,,,,,,,10.3875,
521,2001-08-13,51.3,,41.4,41.4,,,3.2967,13.2115,13.5531,,,,,,,,,10.6,
522,2001-08-14,52.14,,41.15,41.15,,,3.3134,13.101,13.5698,,,,,,,,,10.375,
523,2001-08-15,52.8,,41.5,41.5,,,3.1984,12.9183,13.2867,,,,,,,,,10.0075,
524,2001-08-16,52.62,,41.29,41.29,,,3.012,12.7308,13.0203,,,,,,,,,9.615,
525,2001-08-17,51.7,,40.47,40.47,,,2.9138,12.4135,12.5408,,,,,,,,,9.335,
526,2001-08-20,51.84,,40.75,40.75,,,2.9221,12.4038,12.5874,,,,,,,,,9.0,
527,2001-08-21,51.85,,40.39,40.39,,,2.947,12.476,12.6007,,,,,,,,,9.05,
528,2001-08-22,52.08,,40.71,40.71,,,2.9487,12.5433,12.9537,,,,,,,,,9.2625,
529,2001-08-23,52.01,,40.89,40.89,,,2.927,12.5144,12.9237,,,,,,,,,9.07,
530,2001-08-24,52.29,,41.7,41.7,,,3.0186,12.6442,13.4033,,,,,,,,,9.425,
531,2001-08-27,52.19,,41.05,41.05,,,3.027,12.6394,13.2601,,,,,,,,,9.6025,
532,2001-08-28,51.25,,40.51,40.51,,,2.9354,12.5096,12.8771,,,,,,,,,9.3625,
533,2001-08-29,51.37,,40.38,40.38,,,2.9138,12.524,12.8438,,,,,,,,,9.3425,
534,2001-08-30,51.0,,40.15,40.15,,,2.8238,12.4038,12.8671,,,,,,,,,9.1275,
535,2001-08-31,50.88,,40.19,40.19,,,2.8038,12.3798,12.987,,,,,,,,,9.125,
536,2001-09-04,50.8,,40.75,40.75,,,2.689,12.1875,13.1535,,,,,,,,,9.125,
537,2001-09-05,51.12,,41.22,41.22,,,2.4975,11.9952,12.8205,,,,,,,,,8.8625,
538,2001-09-06,51.05,,40.9,40.9,,,2.3743,11.7115,12.321,,,,,,,,,8.275,
539,2001-09-07,50.27,,40.9,40.9,,,2.3726,11.5817,11.9547,,,,,,,,,8.0875,
540,2001-09-10,49.52,,41.24,41.24,,,2.3643,11.4856,11.1655,,,,,,,,,8.2875,
541,2001-09-17,49.16,,40.15,40.15,,,2.0646,10.7644,9.9933,,,,,,,,,7.2,
542,2001-09-18,48.35,,39.48,39.48,,,2.0463,10.649,9.9234,,,,,,,,,6.7075,
543,2001-09-19,47.15,,38.41,38.41,,,2.0796,10.476,9.6337,,,,,,,,,7.025,
544,2001-09-20,45.54,,37.02,37.02,,,2.0879,9.9087,9.1575,,,,,,,,,6.7875,
545,2001-09-21,44.25,,35.83,35.83,,,2.1628,9.7356,8.9244,,,,,,,,,6.7625,
546,2001-09-24,44.2,,35.86,35.86,,,2.3543,9.9038,9.1575,,,,,,,,,7.0775,
547,2001-09-25,44.8,,36.28,36.28,,,2.306,9.8558,9.0443,,,,,,,,,6.825,
548,2001-09-26,45.15,,36.01,36.01,,,2.2644,9.8317,8.9644,,,,,,,,,6.9775,
549,2001-09-27,47.73,,38.42,38.42,,,2.3693,9.5673,9.0243,,,,,,,,,6.7875,
