,AMX,CX,FMX,ALFAA,PAC,BIMBOA,GISSAA,ANB,SANMEXB,SIEN,AZTECACPO,TV,WALMEX
2015-12-28,14.21,5.43,94.98,34.67,90.65,46.07,32.0,,30.16,,2.36,27.92,44.74
2015-12-29,14.48,5.39,94.35,34.6,90.59,46.45,32.0,,29.99,,2.37,28.07,44.17
2015-12-30,14.33,5.29,91.99,34.1,88.47,45.56,31.95,,30.32,,2.43,27.59,43.6
2015-12-31,14.06,5.57,92.35,34.13,88.28,45.77,32.1,,30.18,,2.42,27.21,43.5
2016-01-04,13.84,5.23,90.84,33.67,85.68,45.21,31.99,,29.42,,2.41,26.77,42.7
2016-01-05,13.75,5.16,90.88,33.94,85.19,45.89,31.98,,29.78,,2.48,26.56,42.7
2016-01-06,13.33,5.1,89.11,33.7,83.67,45.97,31.99,,29.63,,2.48,25.86,42.4
2016-01-07,12.7,4.63,87.08,31.4,79.11,46.1,31.49,,28.49,,2.41,25.4,39.54
2016-01-08,12.16,4.31,85.25,31.05,80.06,46.62,30.0,,28.21,,2.36,25.62,41.22
2016-01-11,12.42,4.33,85.27,31.25,80.71,47.39,30.89,,27.65,,2.34,25.96,42.53
2016-01-12,12.58,4.46,86.11,31.38,80.6,47.35,31.23,,27.68,,2.42,27.05,43.06
2016-01-13,12.74,4.29,85.41,30.9,81.79,47.65,30.49,,27.5,,2.24,26.92,43.26
2016-01-14,13.08,4.45,87.6,30.55,81.31,47.51,30.64,,27.39,,2.24,27.28,43.91
2016-01-15,12.43,4.32,85.43,30.51,79.3,47.2,28.51,,27.39,,2.13,26.03,44.15
2016-01-18,,,,30.24,,46.67,29.25,,26.85,,2.15,,43.59
2016-01-19,12.36,4.08,86.97,30.95,78.97,46.7,29.59,,27.07,,2.12,25.88,44.75
2016-01-20,12.27,3.98,85.57,31.27,78.02,46.75,29.59,,26.19,,2.03,25.23,45.44
2016-01-21,12.33,4.25,85.34,30.64,76.79,47.2,30.19,,26.79,,2.01,25.56,45.33
2016-01-22,12.98,4.36,87.72,31.23,78.15,47.4,30.89,,27.66,,2.14,26.5,
2016-01-25,12.6,3.97,87.91,31.34,78.79,47.19,30.5,,27.18,,2.07,25.9,43.8
2016-01-26,13.11,4.17,89.16,31.61,81.08,47.85,30.47,,27.26,,2.06,26.48,44.3
2016-01-27,13.39,4.1,89.92,31.58,83.16,47.97,30.89,,27.38,1755.0,2.03,26.0,45.12
2016-01-28,13.52,4.27,91.88,32.26,82.13,48.9,30.4,,27.4,,2.03,25.69,44.65
2016-01-29,14.14,4.53,94.82,33.79,84.04,50.65,29.51,,28.0,,2.04,26.48,45.53
2016-02-01,14.13,4.41,95.79,,84.17,,,,,,,27.19,
2016-02-02,13.68,4.32,93.01,32.13,79.85,51.95,29.66,,27.78,,2.03,26.26,45.31
2016-02-03,14.11,4.65,92.97,32.18,81.92,51.52,30.69,,27.64,,2.06,26.31,45.66
2016-02-04,14.45,5.2,91.27,32.38,82.5,51.81,31.29,,27.89,1730.46,2.08,26.09,46.2
2016-02-05,14.11,5.02,89.71,31.54,80.84,50.37,30.99,,28.12,,2.12,24.68,47.31
2016-02-08,13.76,4.58,88.15,31.48,79.39,50.54,30.99,,27.31,,2.09,24.1,46.45
2016-02-09,13.29,4.43,87.25,32.4,79.04,51.34,30.0,,26.48,,2.06,23.51,45.2
2016-02-10,12.52,4.39,89.48,32.5,78.99,52.0,30.0,,26.86,,2.05,23.68,45.44
2016-02-11,12.25,4.27,87.55,32.08,78.01,50.52,29.5,,26.43,,2.05,23.6,45.4
2016-02-12,12.74,4.52,88.67,31.7,79.73,50.69,29.5,,27.32,1709.56,2.04,23.59,45.0
2016-02-15,,,,32.23,,51.35,29.9,,27.69,,2.05,,45.63
2016-02-16,13.04,4.7,90.8,32.35,80.39,51.0,29.99,,28.1,,2.06,24.16,44.84
2016-02-17,13.47,5.26,92.48,33.39,82.02,51.24,29.99,,29.1,,2.05,25.15,42.46
2016-02-18,13.36,5.04,95.28,33.0,82.94,52.0,29.96,,29.39,,2.09,24.84,42.57
2016-02-19,13.04,5.09,96.51,32.37,81.46,52.88,30.0,,28.89,,2.05,24.7,42.5
2016-02-22,13.33,5.47,96.45,32.57,81.96,53.75,29.99,,29.44,,2.06,25.27,41.74
2016-02-23,13.12,5.32,95.23,32.53,79.33,52.0,29.99,,28.72,,2.07,24.76,41.35
2016-02-24,13.14,5.34,93.91,32.37,77.67,51.11,29.0,,29.08,1658.88,2.13,25.27,41.24
2016-02-25,13.4,5.45,94.03,33.1,79.99,50.89,29.94,,28.45,,2.31,25.53,41.9
2016-02-26,13.38,5.44,93.31,32.74,79.55,51.96,29.5,,28.76,,2.26,25.51,42.01
2016-02-29,13.56,5.54,93.59,32.8,78.88,51.84,29.49,,29.11,1678.58,2.23,25.7,42.69
2016-03-01,14.06,5.85,95.52,32.71,79.71,53.62,29.48,,29.6,1678.58,2.3,26.56,42.47
2016-03-02,14.45,5.87,96.17,32.93,79.38,53.85,29.97,,30.53,1678.58,2.56,26.84,42.95
2016-03-03,14.51,5.86,95.98,32.64,79.9,52.58,29.99,,30.7,1678.58,2.61,26.58,43.02
2016-03-04,14.75,5.95,95.27,32.4,79.27,52.49,30.98,,30.4,,2.56,27.83,43.62
2016-03-07,15.0,6.25,92.73,32.76,79.05,51.87,30.0,,30.33,1730.0,2.5,28.27,43.07
2016-03-08,14.84,5.9,89.99,32.44,78.61,52.1,30.0,,30.09,1730.0,2.45,27.25,41.57
2016-03-09,14.56,6.08,92.54,32.29,81.79,51.47,29.51,,30.28,1730.0,2.46,26.92,42.29
2016-03-10,14.61,6.12,91.13,32.35,81.72,50.66,30.0,,30.0,,2.4,26.8,41.89
2016-03-11,15.21,6.09,92.48,32.52,82.7,50.29,30.94,,30.35,,2.42,27.1,41.9
2016-03-14,14.94,6.14,92.42,32.53,83.32,50.87,32.0,,30.36,,2.41,27.04,41.54
2016-03-15,14.42,5.97,89.44,32.57,81.06,50.65,31.8,,30.6,,2.45,26.46,41.24
2016-03-16,14.88,6.22,91.91,33.58,83.68,50.6,31.8,,30.15,,2.5,26.75,41.74
2016-03-17,15.19,6.5,93.04,33.99,86.34,51.84,31.64,,30.94,,2.64,28.28,42.21
2016-03-18,14.99,6.9,94.05,34.06,85.88,51.13,31.8,,31.09,,2.5,28.23,41.83
2016-03-21,15.03,7.13,92.63,,85.03,,,,,,,27.89,
2016-03-22,15.18,7.21,94.24,33.88,86.53,51.55,31.98,,31.01,,2.52,27.62,40.76
2016-03-23,15.23,6.84,92.94,34.55,85.32,51.46,32.2,,31.05,,2.48,27.86,40.14
2016-03-24,15.3,7.02,92.52,,84.74,,,,,,,27.68,
2016-03-28,15.5,7.05,92.62,34.7,86.98,51.54,32.0,,31.14,,2.55,27.58,40.17
2016-03-29,15.49,7.11,94.93,34.68,87.71,51.3,31.98,,31.19,,2.64,28.15,41.0
2016-03-30,15.55,7.24,96.6,34.83,88.24,51.35,31.97,,31.62,,2.73,28.09,41.81
2016-03-31,15.53,7.28,96.31,34.77,88.71,51.11,32.0,,31.33,,2.75,27.46,40.9
2016-04-01,15.69,7.26,97.38,33.69,88.42,50.57,32.0,,30.92,,2.77,27.48,41.75
2016-04-04,15.68,7.14,96.37,32.96,88.63,49.84,32.0,,30.2,,2.63,27.47,41.41
2016-04-05,15.3,7.06,93.91,32.54,87.83,49.3,31.92,,29.82,,2.55,26.61,41.64
2016-04-06,15.22,7.09,94.0,31.75,88.12,49.34,32.0,,30.26,1730.0,2.57,26.55,41.08
2016-04-07,14.91,6.92,92.02,32.1,88.09,49.37,31.98,,29.47,1802.01,2.54,25.99,40.95
2016-04-08,15.15,6.97,91.38,32.49,90.92,49.1,31.7,,29.9,1802.01,2.52,25.61,40.24
2016-04-11,15.04,7.06,89.98,31.97,91.18,48.85,31.78,,30.09,,2.58,25.96,40.73
2016-04-12,15.54,7.23,90.97,32.1,89.25,49.4,31.6,,30.48,1787.78,2.56,26.22,40.73
2016-04-13,15.7,7.31,91.44,32.04,90.75,49.29,31.6,,31.0,1787.78,2.51,26.39,41.27
2016-04-14,15.68,7.26,91.3,32.43,91.33,49.21,31.6,,30.6,1818.96,2.54,26.38,41.49
2016-04-15,15.35,7.35,91.71,32.39,90.07,49.25,31.58,,30.89,1818.96,2.51,26.2,41.4
2016-04-18,15.01,7.43,91.91,32.37,91.74,48.01,31.58,,31.35,1818.96,2.51,25.94,40.92
2016-04-19,15.72,7.54,94.4,32.97,91.96,50.19,31.59,,31.58,1818.96,2.53,26.3,41.2
2016-04-20,15.67,7.59,94.21,32.99,90.04,50.34,31.59,,31.75,1882.71,2.53,26.42,40.85
2016-04-21,15.61,7.52,93.29,31.93,88.7,50.7,31.49,,32.16,1882.71,2.51,26.46,40.52
2016-04-22,15.57,7.58,93.7,31.99,90.04,50.01,31.95,,32.08,1882.71,2.51,27.08,40.14
2016-04-25,15.51,7.33,93.05,32.04,90.43,49.9,31.93,,31.92,1882.71,2.5,26.63,39.99
2016-04-26,15.66,7.45,93.24,32.48,90.03,50.48,31.73,,31.65,1882.71,2.49,26.83,40.0
2016-04-27,15.69,7.52,91.68,32.81,90.72,51.57,32.15,,32.3,1882.71,2.46,27.03,43.06
2016-04-28,13.98,7.57,93.25,32.71,91.35,52.26,31.5,,31.63,1882.71,2.42,26.82,43.5
2016-04-29,14.16,7.45,93.21,32.36,94.42,52.39,32.49,,31.56,1882.71,2.37,29.23,42.52
2016-05-02,13.82,7.43,92.04,32.96,98.12,53.29,32.95,,30.87,1882.71,2.37,28.58,42.25
2016-05-03,13.76,7.08,89.95,32.35,97.83,52.83,32.89,,30.88,1882.71,2.34,28.28,43.2
2016-05-04,13.19,6.96,89.13,32.11,97.53,53.76,32.26,,30.78,1882.71,2.31,27.52,44.19
2016-05-05,12.93,6.83,89.12,32.2,96.52,53.0,32.9,,30.72,1882.71,2.27,27.8,43.0
2016-05-06,12.88,6.83,90.43,32.12,97.22,53.4,33.0,,31.69,1882.71,2.27,27.6,43.71
2016-05-09,12.78,6.74,88.7,32.16,96.62,54.58,33.1,,32.12,1882.71,2.19,26.6,43.46
2016-05-10,13.1,6.97,91.15,32.07,98.77,55.0,32.9,,32.7,1882.71,2.21,26.98,43.58
2016-05-11,12.87,6.87,90.89,32.25,100.82,55.0,32.89,,33.13,1882.71,2.16,26.86,42.97
2016-05-12,13.0,6.84,92.59,32.68,100.8,54.3,32.9,,33.38,1882.71,2.19,26.5,43.01
2016-05-13,12.78,6.59,90.49,32.32,101.14,54.4,32.9,,33.7,1882.71,2.15,26.33,42.7
2016-05-16,12.86,6.64,92.61,32.43,101.97,54.77,32.98,,34.34,1882.71,2.13,26.67,43.0
2016-05-17,12.87,6.67,90.1,32.26,102.47,56.99,32.99,,33.86,1882.71,2.1,26.35,43.51
2016-05-18,12.68,6.52,88.56,32.98,100.95,56.57,32.94,,32.82,1882.71,2.06,25.72,42.99
2016-05-19,12.5,6.42,87.64,32.28,99.43,56.84,32.36,,32.14,1882.71,2.12,25.63,42.87
2016-05-20,12.54,6.47,87.97,33.3,100.31,55.25,32.5,,31.87,1986.7,2.17,26.52,42.93
2016-05-23,12.45,6.45,87.56,33.38,98.61,55.25,32.6,,32.16,1986.7,2.16,26.59,43.12
2016-05-24,12.55,6.51,89.32,32.72,98.31,55.91,32.56,,32.12,1986.7,2.16,26.9,43.49
2016-05-25,12.41,6.6,90.31,32.89,98.9,56.28,32.79,,32.49,2009.0,2.13,27.09,43.85
2016-05-26,12.52,6.57,91.15,33.19,99.07,55.35,32.78,,32.63,2009.0,2.14,27.15,44.51
2016-05-27,12.46,6.49,91.63,32.9,100.3,55.27,32.69,,32.88,,2.11,27.24,44.43
2016-05-30,,,,32.78,,55.39,32.69,,32.79,2009.0,2.12,,43.99
2016-05-31,12.25,6.36,90.68,32.53,100.91,54.41,32.6,,33.38,2009.0,2.11,26.74,42.95
2016-06-01,12.2,6.3,90.98,32.59,99.89,53.6,32.3,,33.38,,2.08,26.96,43.56
2016-06-02,12.13,6.19,90.73,32.49,96.82,53.66,32.5,,34.13,,2.09,26.71,43.45
2016-06-03,12.19,6.42,92.49,32.56,99.08,54.46,32.56,,33.45,2014.85,2.14,26.49,44.0
2016-06-06,12.13,6.33,93.89,32.36,97.73,54.32,32.6,,33.89,,2.17,25.88,43.47
2016-06-07,12.52,6.61,95.32,32.35,100.46,55.29,32.25,,33.73,,2.12,26.2,44.62
2016-06-08,13.01,6.86,96.12,32.2,100.69,54.59,32.35,,34.74,1995.07,2.14,26.4,44.0
2016-06-09,12.59,6.58,94.4,32.02,99.32,54.55,32.26,,34.81,,2.15,25.94,43.04
2016-06-10,12.09,6.27,91.56,31.67,97.41,53.73,32.2,,34.86,,2.13,25.09,42.49
2016-06-13,11.67,6.13,89.38,31.8,96.37,53.38,32.25,,34.75,,2.08,24.93,42.64
2016-06-14,11.51,5.9,88.84,31.1,95.76,52.5,32.25,,33.04,,2.13,24.39,42.48
2016-06-15,11.88,6.14,89.52,31.7,97.08,53.65,32.09,,32.77,,2.13,24.47,43.32
2016-06-16,11.87,6.19,90.41,31.57,97.08,54.88,31.72,,32.6,,2.15,24.75,42.9
2016-06-17,11.93,6.34,90.22,31.19,98.26,55.61,31.7,,32.81,,2.16,25.09,43.44
2016-06-20,12.16,6.51,90.46,31.41,102.73,54.7,31.7,,32.98,,2.19,25.9,43.52
2016-06-21,12.09,6.44,90.25,31.5,103.21,54.86,31.56,,33.16,,2.19,25.8,43.19
2016-06-22,12.19,6.52,91.01,31.12,101.9,56.3,31.2,,32.77,,2.18,26.13,43.39
2016-06-23,12.41,6.8,92.43,31.95,103.67,57.88,31.01,,33.12,,2.25,26.58,43.62
2016-06-24,11.62,5.88,88.14,31.02,98.04,55.43,31.0,,31.71,,2.28,25.1,43.22
2016-06-27,11.4,5.49,87.28,29.69,96.24,55.84,30.9,,31.34,,2.3,23.91,42.65
2016-06-28,11.73,5.69,88.85,30.3,99.15,56.37,30.88,,31.92,,2.35,24.57,43.87
2016-06-29,12.25,5.9,91.19,30.64,100.65,57.4,30.49,,32.6,,2.35,25.31,44.15
2016-06-30,12.26,6.17,92.49,31.43,102.63,57.34,30.49,,33.18,,2.39,26.04,43.98
2016-07-01,12.45,6.15,90.37,31.13,103.4,58.0,30.43,,34.65,,2.52,26.44,44.47
2016-07-04,,,,30.7,,59.95,30.4,,33.96,,2.55,,44.63
2016-07-05,12.18,5.81,90.48,30.29,100.46,58.36,30.4,,34.25,,2.67,25.92,43.32
2016-07-06,12.07,5.87,88.42,29.86,100.07,56.97,30.37,,34.63,,2.72,25.06,42.92
2016-07-07,11.89,6.05,87.9,30.08,101.33,56.34,30.28,,34.91,,2.7,24.7,43.24
2016-07-08,12.3,6.26,89.91,30.31,102.97,56.8,30.73,,34.4,,2.72,25.72,44.12
2016-07-11,12.29,6.55,91.23,30.39,103.65,57.0,31.0,,34.53,,2.7,26.03,44.47
2016-07-12,12.4,6.81,91.09,31.35,104.34,57.48,31.39,,34.48,,2.69,26.66,44.61
2016-07-13,12.35,6.69,90.71,31.52,104.21,57.21,31.0,,34.53,,2.68,26.64,44.65
2016-07-14,12.63,6.78,91.0,31.82,104.39,59.48,31.1,,34.8,,2.72,26.93,44.25
2016-07-15,12.48,6.79,91.4,31.55,103.9,58.71,30.8,,34.99,1995.07,2.7,26.8,44.86
2016-07-18,12.82,7.09,93.48,31.75,104.12,58.87,31.2,,34.34,1995.07,2.74,27.0,44.3
2016-07-19,12.59,6.74,93.45,31.5,104.16,58.98,31.2,,34.29,1995.07,2.75,27.1,44.7
2016-07-20,12.8,6.89,94.03,31.81,105.26,58.85,31.2,,34.55,,2.72,27.24,44.75
2016-07-21,12.78,6.79,93.95,31.4,106.22,58.98,30.75,,34.45,,2.71,26.69,45.09
2016-07-22,12.57,6.9,95.33,31.38,106.07,59.09,31.39,,34.66,,2.77,27.11,45.84
2016-07-25,12.36,6.85,95.79,31.0,101.67,57.32,32.09,,34.75,,2.8,26.31,45.64
2016-07-26,12.34,6.97,93.63,30.65,101.8,56.8,32.5,,34.6,,2.86,26.5,44.63
2016-07-27,12.09,7.1,92.11,30.71,100.83,56.46,32.47,,34.15,,2.89,26.38,43.52
2016-07-28,11.75,7.44,89.98,30.79,99.73,56.49,32.45,,34.37,,2.9,26.2,42.98
2016-07-29,11.53,7.65,89.5,30.69,98.27,56.03,32.5,,34.2,,3.05,26.57,42.8
2016-08-01,11.55,7.6,89.3,30.42,97.81,55.65,32.5,,34.1,,3.16,26.23,42.75
2016-08-02,11.53,7.35,88.63,30.22,97.04,54.91,32.29,,34.49,,3.3,26.16,42.63
2016-08-03,11.49,7.55,89.02,30.6,97.66,55.4,32.5,,34.76,,3.44,26.16,43.17
2016-08-04,11.39,7.56,88.77,31.0,97.82,55.58,32.8,,34.27,,3.39,26.41,43.65
2016-08-05,11.49,7.86,89.39,31.34,98.35,55.4,32.9,,34.76,,3.38,26.45,43.64
2016-08-08,11.68,7.88,91.46,31.41,99.87,55.63,32.92,,34.39,,3.39,26.3,44.18
2016-08-09,12.03,8.17,93.75,31.8,101.17,55.51,32.88,,35.39,,3.46,26.3,44.13
2016-08-10,12.07,8.43,94.37,31.51,102.55,55.83,32.89,,35.47,1995.07,3.45,26.42,43.5
2016-08-11,12.3,8.69,95.85,31.65,103.35,55.15,32.89,,35.92,1995.07,3.52,27.13,44.52
2016-08-12,12.04,8.73,96.48,31.44,103.31,55.46,32.9,,35.78,,3.54,27.3,44.37
2016-08-15,12.23,8.89,98.43,31.58,104.39,55.5,32.89,,36.18,,3.69,27.74,44.57
2016-08-16,12.23,8.81,98.54,31.17,104.02,55.0,32.84,,35.15,2150.0,3.69,27.43,43.81
2016-08-17,12.24,8.74,98.19,31.0,105.69,55.21,32.65,,34.65,2130.0,3.65,27.19,43.79
2016-08-18,12.19,8.69,100.51,31.56,108.17,55.6,32.59,,34.75,,3.54,27.23,43.9
2016-08-19,12.11,8.65,98.67,31.12,106.67,55.23,32.59,,34.76,2130.0,3.64,27.58,43.66
2016-08-22,11.97,8.62,98.04,31.13,104.74,55.79,32.65,,34.47,2185.0,3.54,27.63,43.55
2016-08-23,11.79,8.45,95.75,30.79,100.77,54.62,32.72,,35.14,,3.48,27.3,43.09
2016-08-24,11.78,8.33,96.62,30.59,102.01,55.1,32.75,,35.25,2244.0,3.42,27.49,43.73
2016-08-25,12.02,8.13,95.75,30.42,103.28,55.01,33.3,,35.32,2244.0,3.56,27.75,43.88
2016-08-26,11.84,8.35,92.62,30.43,100.46,53.45,33.4,,35.64,2244.0,3.46,27.41,42.88
2016-08-29,11.99,8.41,92.98,30.65,100.01,52.97,33.78,,35.85,2228.9,3.51,27.5,43.37
2016-08-30,11.93,8.31,92.18,30.7,99.74,53.15,33.7,,35.96,,3.54,27.42,43.06
2016-08-31,11.97,8.29,91.55,30.6,99.31,53.56,33.7,,35.94,,3.45,27.33,42.96
2016-09-01,11.82,8.28,92.43,30.47,99.47,53.22,33.69,,35.93,,3.41,27.18,42.94
2016-09-02,11.81,8.48,92.85,30.58,101.06,54.79,33.7,,35.77,,3.41,27.67,43.23
2016-09-05,,,,30.48,,54.09,33.7,,36.0,,3.45,,43.19
2016-09-06,11.93,8.53,93.94,30.46,102.88,54.01,33.7,,35.08,2228.9,3.38,27.24,43.04
2016-09-07,11.83,8.36,92.26,30.26,101.95,53.52,33.7,,35.45,,3.4,27.21,42.38
2016-09-08,11.84,8.26,91.1,29.95,99.39,53.75,33.6,,35.6,,3.37,26.81,41.82
2016-09-09,11.54,7.8,89.85,29.18,96.21,53.32,33.4,,35.65,,3.35,25.34,41.42
2016-09-12,11.82,8.03,90.95,29.19,95.69,54.25,33.7,,34.69,,3.3,25.39,42.15
2016-09-13,11.74,7.69,87.73,28.76,92.54,52.26,33.69,,34.52,,3.17,24.9,41.31
2016-09-14,11.58,7.56,87.25,28.66,90.55,50.77,33.0,,33.63,,3.11,24.77,40.77
2016-09-15,11.55,7.55,86.75,28.95,90.48,51.38,32.71,,33.9,,3.14,24.57,42.19
2016-09-16,11.2,7.29,86.16,,89.07,,,,,,,24.41,
2016-09-19,11.13,7.37,85.88,28.92,88.38,52.31,32.5,,33.46,,3.09,24.41,41.61
2016-09-20,11.13,7.37,87.51,28.9,87.61,52.45,33.31,,33.4,,3.08,24.38,42.13
2016-09-21,11.44,7.51,90.5,29.4,89.19,52.45,33.49,,34.21,2300.1,3.08,24.77,42.85
2016-09-22,11.74,7.8,91.61,29.67,91.08,53.14,32.52,,34.61,2300.1,3.17,25.77,43.47
2016-09-23,11.56,7.73,91.76,29.66,90.7,53.35,33.0,,33.39,,3.16,25.71,43.15
2016-09-26,11.23,7.55,90.16,29.88,89.24,52.6,32.25,,33.55,,3.12,25.34,43.1
2016-09-27,11.37,7.94,92.58,30.24,92.5,54.63,32.95,,34.25,2300.1,3.12,25.79,43.32
2016-09-28,11.65,8.1,92.57,30.26,94.3,53.23,33.69,,34.69,2267.18,3.15,26.31,43.96
2016-09-29,11.49,8.19,91.64,30.36,93.34,52.93,34.5,,34.24,,3.1,25.73,43.59
2016-09-30,11.44,7.94,92.04,30.2,94.97,51.3,35.7,,34.02,,3.09,25.69,42.45
2016-10-03,11.59,7.93,93.31,30.4,94.58,53.16,34.99,,34.41,,3.15,26.17,42.78
2016-10-04,11.47,7.9,94.16,30.41,97.29,53.33,34.98,,34.25,,3.2,25.97,43.47
2016-10-05,11.64,8.1,94.55,30.51,98.4,53.02,34.9,,34.85,,3.32,26.22,43.21
2016-10-06,11.5,8.17,94.31,30.58,97.39,52.53,34.9,,35.05,,3.43,25.8,42.6
2016-10-07,11.7,8.13,93.23,30.11,96.99,51.81,35.25,,34.51,,3.52,25.89,41.62
2016-10-10,12.06,8.51,96.32,31.14,98.46,52.34,35.5,,34.62,,3.71,26.64,42.01
2016-10-11,12.04,8.39,95.46,31.15,99.31,52.04,35.85,,33.99,,3.72,26.14,41.56
2016-10-12,12.0,8.33,96.26,31.2,98.98,51.49,36.7,,33.63,,3.7,25.84,41.59
2016-10-13,11.79,8.49,95.99,31.06,98.87,51.19,37.5,,33.24,,3.63,25.32,41.42
2016-10-14,11.58,8.36,96.56,30.85,98.9,51.68,37.99,,33.6,,3.65,25.33,41.3
2016-10-17,11.57,8.52,96.62,30.99,98.98,51.07,37.99,,33.61,,3.7,25.44,41.27
2016-10-18,11.91,8.73,97.8,30.2,101.95,51.99,38.1,,34.25,,3.94,25.91,41.87
2016-10-19,12.05,8.88,98.35,29.78,102.76,53.25,38.07,,34.32,,3.95,26.29,41.72
2016-10-20,11.96,9.01,97.89,29.55,102.48,52.04,38.1,,34.01,,3.81,26.02,41.28
2016-10-21,12.03,9.14,98.37,29.2,104.27,51.65,38.24,,34.39,,3.93,26.05,41.6
2016-10-24,12.12,9.15,98.65,29.16,104.65,51.88,38.2,,34.12,,3.89,25.65,41.56
2016-10-25,12.1,9.12,97.4,28.69,102.17,51.21,38.0,,34.19,,3.86,25.73,41.1
2016-10-26,11.88,9.03,95.36,28.64,100.97,51.0,37.98,,34.33,,3.8,25.39,40.75
2016-10-27,11.72,8.96,96.45,28.93,99.76,51.55,37.98,2306.6,34.7,,3.7,25.29,40.52
2016-10-28,13.03,8.7,95.21,28.77,96.72,51.14,37.57,2214.98,34.33,,3.57,24.6,39.64
2016-10-31,13.14,8.68,95.67,28.68,96.63,50.96,37.86,2174.2,34.23,,3.6,24.53,39.98
2016-11-01,12.98,8.38,91.14,28.21,93.0,50.29,37.5,2174.2,33.12,,3.52,24.33,39.87
2016-11-02,12.81,8.41,90.04,,92.06,,,,,,,24.02,
2016-11-03,12.65,8.51,89.62,27.97,92.99,48.7,37.5,2190.1,32.38,,3.55,24.17,40.12
2016-11-04,12.38,8.33,90.37,27.93,93.12,49.8,37.5,2190.1,32.32,,3.48,24.23,39.97
2016-11-07,12.9,8.99,94.64,28.65,98.21,51.91,37.75,2190.1,33.9,,3.57,25.51,40.28
2016-11-08,13.39,8.98,96.26,28.58,98.89,52.02,37.75,2190.1,34.01,,3.54,25.5,41.2
2016-11-09,12.19,8.34,89.26,27.08,90.87,52.19,36.49,2214.04,32.9,,3.55,23.49,40.3
2016-11-10,11.49,7.53,82.98,24.5,82.0,50.04,34.5,2214.04,30.08,,3.49,22.51,37.12
2016-11-11,11.25,7.43,81.61,24.7,78.43,50.12,33.68,2214.04,28.83,,3.5,22.36,38.18
2016-11-14,11.3,7.49,81.66,25.0,82.81,51.62,33.99,2167.86,29.98,,3.51,22.7,37.8
2016-11-15,11.6,7.67,80.9,24.81,85.75,49.93,33.8,2082.72,29.9,,3.48,22.71,37.83
2016-11-16,11.83,7.71,79.14,24.01,85.33,49.71,33.98,2080.81,30.03,,3.49,22.71,37.35
2016-11-17,11.46,8.02,79.71,23.8,85.52,48.81,33.48,2084.0,29.93,2267.18,3.47,22.19,37.66
2016-11-18,11.26,7.71,78.18,23.76,84.79,46.79,33.16,2071.5,29.9,2267.18,3.4,21.29,37.99
2016-11-21,11.49,7.89,79.38,,85.51,,,,,,,21.35,
2016-11-22,11.63,7.83,79.39,23.94,87.45,48.0,33.84,2071.5,30.24,2267.18,3.43,20.68,37.71
2016-11-23,11.74,7.88,80.72,25.12,86.13,48.54,36.48,2071.5,30.0,2267.18,3.39,20.37,38.11
2016-11-24,,,,25.5,,48.16,35.5,2071.5,29.95,2267.18,3.26,,38.02
2016-11-25,11.72,8.07,80.13,25.66,86.17,48.48,36.0,2071.5,29.81,2267.18,3.23,20.57,37.64
2016-11-28,11.78,7.86,80.52,26.1,86.0,48.08,35.95,2071.5,28.97,2267.18,3.11,20.63,37.73
2016-11-29,11.93,7.84,79.11,26.47,85.98,47.48,35.89,2071.5,28.9,2267.18,3.12,20.94,37.7
2016-11-30,12.11,7.81,78.05,27.23,85.13,47.52,35.5,2071.5,28.88,2325.04,3.11,20.77,37.83
2016-12-01,11.85,7.74,76.02,26.45,82.51,46.87,34.5,2062.8,28.07,2325.04,2.99,20.25,37.6
2016-12-02,11.78,7.83,76.81,26.26,79.65,45.5,34.6,2068.99,28.22,2311.17,2.98,20.0,37.5
2016-12-05,11.99,8.04,77.55,26.57,80.48,46.22,35.8,2130.08,28.8,2311.17,2.7,19.89,37.61
2016-12-06,12.12,8.21,76.31,27.0,83.57,47.48,35.2,2106.5,29.41,2311.17,2.8,20.32,37.38
2016-12-07,12.41,8.52,76.63,27.22,84.24,47.18,34.99,2124.47,30.05,2311.17,2.77,20.7,37.92
2016-12-08,12.81,8.93,77.6,27.89,85.58,47.45,34.85,2106.5,31.75,2311.17,2.8,20.65,38.45
2016-12-09,12.89,8.77,79.32,28.19,86.31,47.53,34.7,2106.5,30.97,2311.17,2.89,20.74,39.72
2016-12-12,12.8,8.82,79.02,,85.02,,,,,,,20.7,
2016-12-13,12.77,8.75,79.11,28.65,88.24,47.8,34.12,2139.87,31.06,,3.13,20.74,39.27
2016-12-14,12.2,8.31,77.45,27.85,86.03,46.67,34.69,2127.24,30.16,,3.07,20.43,38.64
2016-12-15,12.41,8.19,77.94,27.75,86.33,46.48,34.68,2094.0,29.91,,3.02,20.55,37.81
2016-12-16,12.12,7.99,76.52,27.0,83.31,45.67,34.36,,30.42,,3.09,20.24,37.44
2016-12-19,12.29,7.97,75.68,26.34,84.34,45.41,34.49,2110.61,30.09,2311.17,3.22,20.63,37.25
2016-12-20,12.5,8.08,75.49,25.91,83.44,45.09,34.18,2119.0,29.63,2311.17,3.36,20.91,36.68
2016-12-21,12.43,8.05,75.54,26.06,81.53,45.01,34.3,2133.64,29.55,2452.97,3.19,21.09,36.83
2016-12-22,12.19,7.77,75.64,26.22,80.58,44.44,33.99,2128.5,30.4,,3.07,20.88,37.17
