,BP,CVX,XOM,XOM,RDS.A,RDS.B
2015-06-24,41.83,99.27,84.68,84.68,59.53,60.26
2015-06-25,41.89,98.34,83.93,83.93,59.23,59.99
2015-06-26,41.35,98.6,83.86,83.86,59.21,59.93
2015-06-29,40.31,96.69,82.82,82.82,57.74,58.06
2015-06-30,39.96,96.47,83.2,83.2,57.01,57.35
2015-07-01,39.27,96.09,82.37,82.37,56.29,56.76
2015-07-02,41.29,95.87,83.14,83.14,56.93,57.3
2015-07-06,39.91,94.77,82.53,82.53,55.99,56.39
2015-07-07,39.71,95.27,82.87,82.87,55.83,56.0
2015-07-08,39.15,93.56,81.97,81.97,55.13,55.58
2015-07-09,39.13,93.78,81.6,81.6,55.42,56.21
2015-07-10,39.9,94.41,82.22,82.22,56.84,57.69
2015-07-13,39.96,94.6,82.42,82.42,56.79,57.32
2015-07-14,40.33,95.55,83.11,83.11,57.64,58.33
2015-07-15,40.04,94.24,82.76,82.76,56.97,57.68
2015-07-16,39.54,94.48,82.91,82.91,57.1,57.72
2015-07-17,39.12,93.15,82.61,82.61,57.02,57.51
2015-07-20,38.75,92.94,81.76,81.76,56.68,57.07
2015-07-21,38.73,93.9,81.66,81.66,57.03,57.34
2015-07-22,37.91,93.51,81.79,81.79,56.16,56.41
2015-07-23,37.3,92.94,81.14,81.14,55.82,55.98
2015-07-24,36.57,90.6,79.94,79.94,54.38,54.93
2015-07-27,36.05,89.14,79.26,79.26,53.89,54.73
2015-07-28,37.29,92.4,82.48,82.48,54.84,55.2
2015-07-29,37.39,93.25,83.14,83.14,55.4,55.81
2015-07-30,37.68,93.03,83.01,83.01,57.37,58.14
2015-07-31,36.97,88.48,79.21,79.21,57.48,58.15
2015-08-03,36.48,85.6,78.06,78.06,57.2,57.53
2015-08-04,36.54,85.21,77.17,77.17,57.1,57.45
2015-08-05,35.87,84.03,77.17,77.17,57.71,58.1
2015-08-06,35.88,85.19,78.09,78.09,58.59,58.86
2015-08-07,35.68,83.75,76.83,76.83,58.16,58.79
2015-08-10,36.28,85.89,78.75,78.75,58.89,59.2
2015-08-11,36.05,85.78,77.49,77.49,59.09,59.39
2015-08-12,36.44,86.79,78.79,78.79,58.58,58.72
2015-08-13,35.92,85.85,78.65,78.65,56.93,57.15
2015-08-14,35.77,85.99,78.36,78.36,56.45,56.91
2015-08-17,35.53,83.23,78.77,78.77,56.1,56.54
2015-08-18,35.25,83.44,77.9,77.9,55.74,56.12
2015-08-19,34.66,80.91,76.23,76.23,54.57,54.8
2015-08-20,34.38,79.24,74.57,74.57,54.19,54.4
2015-08-21,33.17,75.76,72.13,72.13,52.44,52.53
2015-08-24,31.19,72.12,68.72,68.72,49.73,49.86
2015-08-25,30.71,70.02,68.71,68.71,49.64,49.86
2015-08-26,31.1,73.09,72.5,72.5,49.49,49.72
2015-08-27,33.03,77.64,74.85,74.85,51.94,51.96
2015-08-28,33.26,80.43,75.07,75.07,52.6,52.62
2015-08-31,33.54,80.99,75.24,75.24,52.92,52.93
2015-09-01,32.14,78.19,72.08,72.08,50.54,50.4
2015-09-02,32.2,78.06,73.23,73.23,50.98,51.17
2015-09-03,32.41,78.26,73.79,73.79,50.8,50.79
2015-09-04,30.7,76.67,72.46,72.46,49.51,49.39
2015-09-08,31.41,76.84,73.5,73.5,50.81,50.66
2015-09-09,30.9,74.92,72.0,72.0,50.14,50.11
2015-09-10,31.21,75.66,72.52,72.52,50.57,50.62
2015-09-11,31.01,75.79,72.69,72.69,50.27,50.26
2015-09-14,30.68,75.77,72.49,72.49,49.92,49.85
2015-09-15,31.11,77.17,72.86,72.86,50.29,50.26
2015-09-16,32.13,79.02,74.3,74.3,51.7,51.92
2015-09-17,32.11,79.41,74.46,74.46,51.52,51.56
2015-09-18,31.09,77.74,72.68,72.68,49.52,49.73
2015-09-21,31.06,78.09,73.39,73.39,49.42,49.76
2015-09-22,30.39,77.25,72.74,72.74,47.78,47.9
2015-09-23,29.92,76.12,72.3,72.3,47.34,47.6
2015-09-24,30.16,76.89,72.73,72.73,46.98,47.37
2015-09-25,30.43,77.7,73.23,73.23,47.3,47.42
2015-09-28,29.38,75.77,72.6,72.6,45.87,45.92
2015-09-29,29.63,76.25,72.97,72.97,46.55,46.73
2015-09-30,30.56,78.88,74.35,74.35,47.39,47.48
2015-10-01,30.96,78.34,74.06,74.06,48.18,48.44
2015-10-02,32.52,81.55,75.88,75.88,49.83,50.16
2015-10-05,33.49,84.03,76.81,76.81,51.65,52.02
2015-10-06,34.31,86.99,77.89,77.89,53.47,53.99
2015-10-07,35.71,88.12,79.2,79.2,54.97,55.84
2015-10-08,35.96,89.91,80.03,80.03,55.88,56.7
2015-10-09,35.96,89.57,79.26,79.26,55.27,55.89
2015-10-12,35.37,88.74,79.3,79.3,55.07,55.68
2015-10-13,34.73,88.38,79.16,79.16,54.13,54.62
2015-10-14,35.32,89.76,80.16,80.16,55.3,55.7
2015-10-15,35.68,90.72,81.48,81.48,55.93,56.76
2015-10-16,35.86,91.29,82.48,82.48,56.35,57.22
2015-10-19,34.94,90.03,80.99,80.99,54.82,55.68
2015-10-20,34.97,89.99,80.83,80.83,54.88,55.77
2015-10-21,35.14,89.33,80.21,80.21,55.08,56.2
2015-10-22,35.92,91.62,82.89,82.89,55.39,55.97
2015-10-23,35.72,91.24,82.98,82.98,54.4,54.87
2015-10-26,35.05,88.77,81.22,81.22,53.38,53.71
2015-10-27,34.82,87.7,81.09,81.09,52.47,52.81
2015-10-28,35.74,89.79,82.28,82.28,53.02,53.35
2015-10-29,35.71,89.89,82.23,82.23,52.56,52.67
2015-10-30,35.7,90.88,82.74,82.74,52.46,52.69
2015-11-02,36.28,94.96,85.28,85.28,53.68,53.82
2015-11-03,37.23,98.14,86.85,86.85,54.77,54.84
2015-11-04,36.36,96.77,85.98,85.98,54.42,54.57
2015-11-05,35.55,94.55,84.81,84.81,52.72,52.7
2015-11-06,35.13,94.03,84.47,84.47,52.13,52.18
2015-11-09,34.88,92.32,81.95,81.95,51.92,52.02
2015-11-10,34.77,93.23,82.35,82.35,50.54,50.51
2015-11-11,34.39,92.19,81.62,81.62,49.63,49.72
2015-11-12,33.5,89.86,79.41,79.41,48.64,48.7
2015-11-13,33.38,88.68,78.1,78.1,48.34,48.48
2015-11-16,34.48,91.45,80.9,80.9,49.59,49.65
2015-11-17,34.18,91.03,79.96,79.96,49.27,49.78
2015-11-18,35.1,92.21,80.74,80.74,50.56,51.12
2015-11-19,35.25,90.83,80.3,80.3,51.05,51.53
2015-11-20,34.43,89.01,79.79,79.79,49.68,49.96
2015-11-23,34.42,90.01,80.28,80.28,49.23,49.56
2015-11-24,34.99,91.35,81.88,81.88,50.11,50.6
2015-11-25,34.99,90.87,81.25,81.25,49.93,50.35
2015-11-27,34.83,90.37,81.23,81.23,50.07,50.46
2015-11-30,34.6,91.32,81.66,81.66,49.76,49.94
2015-12-01,34.77,92.48,81.89,81.89,50.1,50.43
2015-12-02,33.82,90.25,79.55,79.55,49.6,49.91
2015-12-03,33.26,88.85,78.41,78.41,49.16,49.28
2015-12-04,32.67,89.71,78.86,78.86,48.43,48.77
2015-12-07,31.26,87.28,76.8,76.8,46.3,46.42
2015-12-08,31.27,86.44,74.63,74.63,45.79,45.92
2015-12-09,31.81,87.6,75.63,75.63,46.84,47.09
2015-12-10,31.8,89.3,75.69,75.69,46.19,46.45
2015-12-11,30.79,86.44,74.34,74.34,44.54,44.75
2015-12-14,30.22,89.33,76.03,76.03,43.95,44.38
2015-12-15,30.75,92.76,79.43,79.43,44.68,44.81
2015-12-16,30.87,93.44,79.15,79.15,44.65,44.94
2015-12-17,30.35,90.54,77.96,77.96,43.51,43.71
2015-12-18,30.15,89.81,77.28,77.28,43.71,43.86
2015-12-21,30.13,89.24,77.26,77.26,43.51,43.69
2015-12-22,30.79,90.27,77.65,77.65,44.43,44.72
2015-12-23,32.35,93.81,80.19,80.19,47.02,47.37
2015-12-24,32.12,92.05,79.33,79.33,46.26,46.56
2015-12-28,31.71,90.36,78.74,78.74,45.83,46.01
2015-12-29,31.87,91.25,79.16,79.16,46.49,46.94
2015-12-30,31.31,90.09,78.11,78.11,45.99,46.31
2015-12-31,31.26,89.96,77.95,77.95,45.79,46.04
2016-01-04,31.06,88.85,77.46,77.46,45.83,46.37
2016-01-05,30.93,89.61,78.12,78.12,45.61,45.95
2016-01-06,30.3,86.07,77.47,77.47,44.02,44.18
2016-01-07,29.43,83.02,76.23,76.23,42.12,42.04
2016-01-08,28.91,82.13,74.69,74.69,40.38,39.68
2016-01-11,28.84,80.77,73.69,73.69,40.04,39.81
2016-01-12,28.65,82.15,75.2,75.2,39.93,39.52
2016-01-13,28.77,81.33,75.65,75.65,38.94,38.4
2016-01-14,30.83,85.47,79.12,79.12,41.35,41.07
2016-01-15,29.16,83.67,77.58,77.58,39.15,38.97
2016-01-19,28.92,81.51,76.4,76.4,38.49,38.47
2016-01-20,28.46,78.98,73.18,73.18,36.87,36.96
2016-01-21,29.46,81.05,74.1,74.1,38.19,38.16
2016-01-22,30.35,83.54,76.57,76.57,40.43,40.38
2016-01-25,29.47,80.89,73.98,73.98,39.51,39.55
2016-01-26,30.74,84.12,76.7,76.7,41.25,41.18
2016-01-27,30.68,83.29,75.29,75.29,41.8,42.0
2016-01-28,31.89,85.92,76.99,76.99,43.33,43.49
2016-01-29,32.37,86.47,77.85,77.85,43.93,44.13
2016-02-01,31.7,85.29,76.29,76.29,43.38,43.56
2016-02-02,29.02,81.24,74.59,74.59,41.52,41.53
2016-02-03,29.66,84.62,78.48,78.48,43.0,43.08
2016-02-04,30.61,84.79,79.83,79.83,44.55,44.61
2016-02-05,30.46,82.88,80.08,80.08,44.68,44.72
2016-02-08,29.92,85.99,81.16,81.16,44.5,44.52
2016-02-09,28.95,82.92,80.08,80.08,42.64,42.62
2016-02-10,28.04,83.04,79.35,79.35,42.3,42.33
2016-02-11,27.64,82.99,79.6,79.6,42.48,42.62
2016-02-12,29.02,85.43,81.03,81.03,44.08,44.27
2016-02-16,29.06,84.81,81.22,81.22,45.4,45.37
2016-02-17,29.95,88.31,82.0,82.0,46.11,46.21
2016-02-18,29.78,86.73,82.45,82.45,45.76,45.72
2016-02-19,29.75,86.5,82.5,82.5,45.27,45.3
2016-02-22,30.3,88.82,82.39,82.39,46.21,46.31
2016-02-23,29.0,84.91,81.23,81.23,44.33,44.35
2016-02-24,28.54,85.27,81.52,81.52,44.25,44.37
2016-02-25,28.66,85.3,82.01,82.01,45.06,45.3
2016-02-26,29.0,84.35,81.75,81.75,45.53,45.72
2016-02-29,29.09,83.44,80.15,80.15,45.48,45.71
2016-03-01,29.63,86.13,81.28,81.28,46.44,46.54
2016-03-02,30.21,87.14,82.7,82.7,47.1,47.31
2016-03-03,30.87,87.53,82.4,82.4,47.6,47.87
2016-03-04,31.15,87.93,82.29,82.29,47.99,48.24
2016-03-07,31.5,90.67,84.46,84.46,48.27,48.55
2016-03-08,30.07,88.74,82.63,82.63,47.12,47.55
2016-03-09,30.3,92.82,82.4,82.4,48.22,48.41
2016-03-10,29.83,93.94,82.18,82.18,47.33,47.72
2016-03-11,30.55,94.58,82.19,82.19,48.29,48.8
2016-03-14,29.95,94.26,82.41,82.41,48.09,48.48
2016-03-15,29.64,94.27,82.82,82.82,47.8,48.13
2016-03-16,30.51,95.4,82.87,82.87,48.96,49.37
2016-03-17,31.54,96.89,84.1,84.1,50.09,50.68
2016-03-18,31.33,97.69,84.2,84.2,49.46,50.09
2016-03-21,31.12,96.44,83.62,83.62,49.05,49.6
2016-03-22,30.94,95.5,84.12,84.12,48.46,48.9
2016-03-23,30.2,93.59,83.75,83.75,47.7,48.25
2016-03-24,30.42,94.85,83.98,83.98,48.28,48.72
2016-03-28,30.42,94.68,84.22,84.22,48.14,48.72
2016-03-29,30.35,95.32,84.53,84.53,48.06,48.8
2016-03-30,30.93,95.25,84.52,84.52,49.09,49.71
2016-03-31,30.18,95.4,83.59,83.59,48.45,49.19
2016-04-01,29.57,94.26,82.96,82.96,47.65,48.48
2016-04-04,29.58,93.43,83.16,83.16,47.74,48.55
2016-04-05,28.93,92.67,82.21,82.21,46.72,47.31
2016-04-06,29.3,94.84,83.31,83.31,47.67,48.05
2016-04-07,29.13,94.79,82.37,82.37,47.25,47.81
2016-04-08,30.15,96.33,83.21,83.21,49.23,49.7
2016-04-11,30.31,95.24,83.32,83.32,49.8,50.03
2016-04-12,31.2,97.51,84.35,84.35,50.86,51.18
2016-04-13,31.38,97.6,84.83,84.83,51.32,51.68
2016-04-14,30.92,97.98,85.43,85.43,51.7,52.09
2016-04-15,30.65,97.23,84.97,84.97,51.72,52.17
2016-04-18,31.06,98.7,85.78,85.78,51.9,52.12
2016-04-19,31.76,100.5,86.21,86.21,52.35,52.88
2016-04-20,31.86,101.69,86.8,86.8,52.54,53.04
2016-04-21,31.74,101.4,86.79,86.79,52.63,53.22
2016-04-22,32.15,102.01,87.53,87.53,52.84,53.35
2016-04-25,31.79,101.51,87.33,87.33,51.65,51.99
2016-04-26,33.49,102.29,87.63,87.63,52.34,52.67
2016-04-27,33.84,103.85,88.46,88.46,53.48,53.92
2016-04-28,33.49,102.4,88.03,88.03,53.08,53.45
2016-04-29,33.58,102.18,88.4,88.4,52.89,53.35
2016-05-02,33.62,103.31,89.13,89.13,52.94,53.51
2016-05-03,32.56,101.32,88.11,88.11,51.49,52.08
2016-05-04,31.42,100.59,87.94,87.94,50.22,50.8
2016-05-05,31.58,101.42,88.04,88.04,50.51,51.19
2016-05-06,31.58,101.86,88.51,88.51,50.75,51.32
2016-05-09,31.08,100.35,88.57,88.57,49.6,50.3
2016-05-10,31.68,101.27,89.99,89.99,50.63,51.1
2016-05-11,31.67,101.14,88.81,88.81,50.6,51.16
2016-05-12,31.86,102.12,89.67,89.67,50.76,51.19
2016-05-13,31.47,100.74,88.66,88.66,49.64,50.14
2016-05-16,32.06,102.29,89.57,89.57,51.01,51.31
2016-05-17,32.22,100.75,89.53,89.53,50.83,51.3
2016-05-18,32.13,100.06,89.35,89.35,49.61,50.18
2016-05-19,31.98,99.85,90.11,90.11,49.2,49.82
2016-05-20,31.93,99.79,89.74,89.74,49.22,49.73
2016-05-23,31.46,99.38,89.6,89.6,48.67,49.12
2016-05-24,31.84,100.19,89.67,89.67,49.02,49.5
2016-05-25,32.86,101.77,90.26,90.26,50.35,50.85
2016-05-26,32.6,101.5,89.8,89.8,49.85,50.33
2016-05-27,32.36,102.02,90.01,90.01,49.55,49.93
2016-05-31,31.4,101.0,89.02,89.02,48.49,48.78
2016-06-01,31.34,101.13,89.24,89.24,48.88,49.06
2016-06-02,31.52,100.53,88.53,88.53,48.85,49.18
2016-06-03,31.88,100.66,88.37,88.37,49.46,49.8
2016-06-06,32.53,101.17,89.34,89.34,49.76,50.15
2016-06-07,33.07,103.32,90.71,90.71,51.61,52.12
2016-06-08,33.27,103.09,90.79,90.79,52.96,53.45
2016-06-09,33.04,102.81,90.67,90.67,52.32,53.03
2016-06-10,32.22,101.98,89.98,89.98,51.31,52.24
2016-06-13,31.86,102.1,90.59,90.59,50.58,51.6
2016-06-14,30.93,101.28,90.43,90.43,49.41,50.13
2016-06-15,31.15,100.63,90.16,90.16,49.38,49.7
2016-06-16,32.03,101.07,91.22,91.22,50.12,50.52
2016-06-17,32.75,101.57,90.72,90.72,51.66,52.46
2016-06-20,33.42,102.61,91.12,91.12,52.62,53.88
2016-06-21,34.15,103.24,91.53,91.53,53.76,54.99
2016-06-22,33.89,102.29,91.17,91.17,53.51,54.65
2016-06-23,34.63,104.44,91.8,91.8,55.17,56.86
2016-06-24,32.98,101.9,89.39,89.39,51.62,52.2
2016-06-27,31.99,100.36,88.86,88.86,50.98,51.83
2016-06-28,33.24,101.63,90.91,90.91,52.25,52.82
2016-06-29,34.79,103.42,92.46,92.46,54.24,55.0
2016-06-30,35.51,104.83,93.74,93.74,55.22,56.0
2016-07-01,36.0,104.15,93.84,93.84,55.56,56.68
2016-07-05,35.9,103.57,93.02,93.02,54.9,56.24
2016-07-06,35.57,104.58,94.09,94.09,54.83,56.02
2016-07-07,35.4,103.05,92.96,92.96,54.26,55.61
2016-07-08,35.92,104.77,93.54,93.54,54.58,55.95
2016-07-11,36.11,105.39,93.89,93.89,54.88,56.31
2016-07-12,36.91,106.78,94.95,94.95,55.81,57.4
2016-07-13,36.56,106.65,94.88,94.88,55.53,57.16
2016-07-14,36.56,106.7,94.95,94.95,55.47,57.25
2016-07-15,36.56,107.03,95.12,95.12,55.21,57.01
2016-07-18,36.17,106.09,94.82,94.82,55.71,57.4
2016-07-19,36.03,106.04,94.47,94.47,55.33,57.02
2016-07-20,35.96,105.59,93.93,93.93,55.16,57.04
2016-07-21,35.84,105.39,93.85,93.85,55.04,56.94
2016-07-22,35.87,105.66,94.01,94.01,55.11,57.51
2016-07-25,34.9,103.07,92.2,92.2,53.55,55.75
2016-07-26,34.59,102.68,91.53,91.53,54.36,56.76
2016-07-27,34.57,102.26,90.91,90.91,53.95,56.72
2016-07-28,33.99,101.79,90.2,90.2,52.35,55.14
2016-07-29,34.4,102.48,88.95,88.95,51.79,54.21
2016-08-01,33.18,99.11,85.86,85.86,49.58,51.98
2016-08-02,33.45,99.59,87.04,87.04,49.71,52.07
2016-08-03,33.01,100.61,87.49,87.49,49.77,52.09
2016-08-04,33.0,100.39,87.48,87.48,50.11,52.8
2016-08-05,33.15,100.51,87.56,87.56,50.16,52.83
2016-08-08,33.17,101.2,88.59,88.59,50.35,53.13
2016-08-09,33.38,101.32,88.7,88.7,50.22,52.95
2016-08-10,33.01,100.14,86.41,86.41,48.94,51.35
2016-08-11,33.64,101.4,86.72,86.72,49.95,52.65
2016-08-12,33.74,102.16,87.85,87.85,49.84,52.47
2016-08-15,33.87,102.77,87.81,87.81,50.02,52.82
2016-08-16,34.21,102.62,87.92,87.92,50.7,53.57
2016-08-17,34.2,102.22,88.11,88.11,50.83,53.79
2016-08-18,34.65,103.55,88.91,88.91,51.36,54.24
2016-08-19,34.33,102.32,87.8,87.8,50.61,53.35
2016-08-22,33.96,101.94,87.99,87.99,50.11,52.7
2016-08-23,34.13,101.68,87.72,87.72,50.06,52.87
2016-08-24,34.27,102.2,88.02,88.02,49.68,52.54
2016-08-25,34.22,101.89,87.46,87.46,49.71,52.4
2016-08-26,34.16,101.32,87.27,87.27,49.7,52.49
2016-08-29,34.24,102.05,87.84,87.84,49.76,52.62
2016-08-30,34.1,101.7,87.52,87.52,49.81,52.67
2016-08-31,33.86,100.58,87.14,87.14,48.9,51.69
2016-09-01,33.66,100.21,86.84,86.84,48.63,51.26
2016-09-02,34.5,100.93,87.42,87.42,49.64,52.47
2016-09-06,34.69,102.43,88.57,88.57,50.28,53.01
2016-09-07,34.76,102.88,88.24,88.24,50.62,53.38
2016-09-08,35.08,104.12,89.05,89.05,51.15,54.01
2016-09-09,34.35,101.27,86.84,86.84,49.58,52.43
2016-09-12,34.63,102.25,87.29,87.29,49.75,52.55
2016-09-13,33.5,99.43,85.21,85.21,48.22,51.08
2016-09-14,33.32,98.42,84.6,84.6,47.74,50.49
2016-09-15,33.61,99.5,85.08,85.08,48.01,50.89
2016-09-16,33.31,97.84,84.03,84.03,47.21,50.1
2016-09-19,33.44,98.04,83.83,83.83,47.42,50.46
2016-09-20,33.07,97.7,82.54,82.54,47.06,50.0
2016-09-21,33.61,99.63,83.3,83.3,48.0,51.0
2016-09-22,34.26,99.98,83.54,83.54,48.47,51.79
2016-09-23,33.96,99.22,83.45,83.45,47.97,51.07
2016-09-26,33.68,98.78,83.06,83.06,47.47,50.45
2016-09-27,33.61,98.98,83.24,83.24,47.1,50.08
2016-09-28,34.84,102.15,86.9,86.9,48.72,51.92
2016-09-29,35.06,101.27,86.46,86.46,49.73,52.73
2016-09-30,35.16,102.92,87.28,87.28,50.07,52.83
2016-10-03,35.47,102.45,87.05,87.05,50.35,53.39
2016-10-04,35.68,101.27,86.25,86.25,50.68,53.82
2016-10-05,36.03,102.23,87.0,87.0,51.51,54.89
2016-10-06,35.95,102.18,87.04,87.04,51.14,54.48
2016-10-07,36.17,102.27,86.74,86.74,51.3,54.67
2016-10-10,36.67,103.98,88.44,88.44,52.2,55.8
2016-10-11,35.78,103.04,87.74,87.74,51.22,54.69
2016-10-12,35.79,102.15,87.13,87.13,50.93,54.4
2016-10-13,35.68,100.79,86.56,86.56,50.55,54.02
2016-10-14,35.84,101.08,86.54,86.54,50.75,54.07
2016-10-17,35.5,101.36,86.54,86.54,50.25,53.42
2016-10-18,35.98,101.79,86.77,86.77,50.62,53.83
2016-10-19,36.05,102.27,87.17,87.17,51.02,54.16
2016-10-20,36.05,101.87,87.21,87.21,50.99,54.21
2016-10-21,36.25,101.3,86.62,86.62,50.82,54.03
2016-10-24,35.87,100.66,86.91,86.91,50.59,53.77
2016-10-25,36.04,100.77,86.72,86.72,50.51,53.81
2016-10-26,35.85,101.19,87.09,87.09,50.08,53.09
2016-10-27,36.0,99.92,86.92,86.92,50.52,53.39
2016-10-28,35.68,103.82,84.78,84.78,49.87,52.78
2016-10-31,35.55,104.75,83.32,83.32,49.81,52.31
2016-11-01,34.11,106.48,83.65,83.65,52.17,54.9
2016-11-02,34.01,105.39,83.45,83.45,51.0,53.75
2016-11-03,33.84,105.39,83.66,83.66,50.89,53.54
2016-11-04,33.54,104.78,83.57,83.57,50.28,52.96
2016-11-07,34.02,106.85,85.45,85.45,51.36,54.17
2016-11-08,33.48,107.29,85.31,85.31,50.51,53.4
2016-11-09,33.84,107.64,86.25,86.25,50.88,53.95
2016-11-10,33.94,107.79,87.05,87.05,51.15,54.39
2016-11-11,33.18,106.64,85.67,85.67,49.28,52.28
2016-11-14,32.98,106.59,85.28,85.28,48.78,51.64
2016-11-15,33.61,108.96,86.82,86.82,49.9,52.75
2016-11-16,33.3,108.35,85.75,85.75,49.27,52.15
2016-11-17,33.5,108.12,85.23,85.23,49.45,52.29
2016-11-18,33.64,109.2,85.28,85.28,49.22,52.04
2016-11-21,34.4,110.18,86.49,86.49,50.53,53.33
2016-11-22,34.54,110.62,86.68,86.68,50.76,53.7
2016-11-23,34.4,111.0,86.92,86.92,50.3,53.28
2016-11-25,34.27,111.0,87.12,87.12,50.18,53.4
2016-11-28,33.72,110.5,86.47,86.47,49.2,52.0
2016-11-29,33.52,109.34,85.9,85.9,49.06,51.79
2016-11-30,35.01,111.56,87.3,87.3,51.1,54.17
2016-12-01,35.39,113.29,87.24,87.24,51.78,55.16
2016-12-02,35.48,113.0,87.04,87.04,51.92,55.36
2016-12-05,35.48,113.25,87.48,87.48,52.2,55.51
2016-12-06,35.57,112.76,87.56,87.56,52.37,55.72
2016-12-07,35.89,114.44,88.07,88.07,52.85,56.3
2016-12-08,36.19,115.17,88.32,88.32,52.76,56.34
2016-12-09,36.01,115.81,89.0,89.0,52.81,56.13
2016-12-12,36.51,117.15,90.98,90.98,53.41,56.74
2016-12-13,36.79,117.42,92.58,92.58,54.29,57.77
2016-12-14,36.02,115.96,90.58,90.58,53.31,56.82
2016-12-15,35.85,117.05,90.89,90.89,53.69,57.29
2016-12-16,36.59,118.08,91.18,91.18,54.21,57.89
2016-12-19,36.56,117.65,90.42,90.42,54.08,57.87
2016-12-20,36.52,117.95,90.43,90.43,54.16,58.0
2016-12-21,36.78,117.91,90.28,90.28,54.12,58.01
2016-12-22,36.91,118.77,90.87,90.87,54.19,57.82
2016-12-23,37.02,118.42,90.71,90.71,54.11,57.72
2016-12-27,37.11,118.22,90.75,90.75,54.32,57.92
2016-12-28,37.25,117.91,90.3,90.3,54.22,57.66
2016-12-29,37.4,117.82,90.35,90.35,54.56,58.15
2016-12-30,37.38,117.7,90.26,90.26,54.38,57.97
2017-01-03,38.0,117.85,90.89,90.89,55.22,58.8
2017-01-04,38.29,117.82,89.89,89.89,55.78,59.14
2017-01-05,38.57,117.31,88.55,88.55,56.27,59.39
2017-01-06,37.91,116.84,88.5,88.5,55.79,58.91
2017-01-09,37.31,115.84,87.04,87.04,54.6,57.83
2017-01-10,37.11,114.96,85.93,85.93,54.37,57.58
2017-01-11,37.55,115.93,86.81,86.81,55.47,58.6
2017-01-12,37.76,116.16,86.34,86.34,55.71,58.85
2017-01-13,37.66,116.38,86.35,86.35,55.48,58.67
2017-01-17,37.44,116.28,87.36,87.36,55.54,58.91
2017-01-18,37.1,115.94,86.28,86.28,54.84,58.31
2017-01-19,36.9,115.58,84.73,84.73,54.52,57.63
2017-01-20,36.84,115.6,85.89,85.89,54.87,57.96
2017-01-23,36.62,115.39,84.97,84.97,54.76,57.99
2017-01-24,36.91,116.37,85.09,85.09,55.36,58.52
2017-01-25,37.03,117.24,85.34,85.34,55.65,58.92
2017-01-26,36.74,116.55,85.6,85.6,55.09,58.43
2017-01-27,36.58,113.79,85.51,85.51,54.95,58.02
2017-01-30,35.96,111.82,84.86,84.86,53.71,56.88
2017-01-31,35.98,111.35,83.89,83.89,54.39,57.47
2017-02-01,35.99,111.0,82.94,82.94,54.27,57.35
2017-02-02,35.79,112.21,83.45,83.45,54.57,57.67
2017-02-03,35.92,113.57,83.54,83.54,54.97,58.13
2017-02-06,35.82,112.98,83.31,83.31,54.29,57.7
2017-02-07,34.38,111.39,82.77,82.77,53.67,56.89
2017-02-08,34.43,111.58,81.48,81.48,53.18,56.29
2017-02-09,34.44,112.26,81.84,81.84,53.71,56.97
2017-02-10,34.53,113.05,82.52,82.52,54.19,57.55
2017-02-13,34.66,113.91,83.0,83.0,54.44,57.92
2017-02-14,34.58,112.52,82.82,82.82,54.45,57.96
2017-02-15,33.8,112.57,83.16,83.16,53.37,57.04
2017-02-16,33.68,110.68,82.3,82.3,52.96,56.33
2017-02-17,33.42,110.33,81.76,81.76,52.2,55.32
2017-02-21,33.83,111.72,81.89,81.89,52.49,55.64
2017-02-22,33.41,110.38,80.93,80.93,51.98,55.2
2017-02-23,33.86,111.02,81.78,81.78,52.48,55.64
2017-02-24,33.5,110.12,81.08,81.08,51.72,54.95
2017-02-27,33.98,111.75,81.54,81.54,51.88,55.21
2017-02-28,33.92,112.5,81.32,81.32,51.89,55.0
2017-03-01,34.23,113.88,83.02,83.02,52.35,55.59
2017-03-02,34.12,113.36,83.3,83.3,52.23,55.48
2017-03-03,34.09,113.55,82.46,82.46,52.46,55.61
2017-03-06,33.97,113.17,82.83,82.83,52.69,55.93
2017-03-07,33.87,111.81,82.52,82.52,52.45,55.81
2017-03-08,33.31,109.61,81.03,81.03,51.05,54.35
2017-03-09,33.5,110.04,81.67,81.67,51.34,54.41
2017-03-10,34.33,110.61,81.61,81.61,51.74,54.76
2017-03-13,34.07,109.35,81.42,81.42,51.99,55.2
2017-03-14,33.43,107.36,80.99,80.99,50.95,53.96
2017-03-15,33.78,108.88,82.0,82.0,52.08,55.25
2017-03-16,34.02,107.86,82.07,82.07,52.42,55.62
2017-03-17,34.28,107.68,82.0,82.0,52.7,56.0
2017-03-20,34.19,107.66,82.0,82.0,52.41,55.68
2017-03-21,34.24,108.04,81.83,81.83,52.73,55.96
2017-03-22,33.99,108.39,81.76,81.76,52.55,55.85
2017-03-23,34.06,107.87,81.86,81.86,52.46,55.69
2017-03-24,33.78,107.99,81.23,81.23,52.06,55.29
2017-03-27,33.75,106.28,81.25,81.25,52.27,55.42
2017-03-28,33.92,107.17,81.84,81.84,52.85,56.02
2017-03-29,34.43,108.07,82.02,82.02,53.23,56.3
2017-03-30,34.52,107.78,83.7,83.7,53.0,56.17
2017-03-31,34.52,107.37,82.01,82.01,52.73,55.83
2017-04-03,34.4,107.8,82.07,82.07,52.36,55.38
2017-04-04,34.79,108.66,82.37,82.37,52.85,55.91
2017-04-05,34.59,108.64,82.53,82.53,52.65,55.64
