DATE,STATE,PRODUCT,DEMAND
11/1/03,OAXACA,TOTAL Premium,7302
11/1/03,OAXACA,TOTAL Diesel,24623
11/1/03,PUEBLA,TOTAL Magna,102523
11/1/03,PUEBLA,TOTAL Premium,13557
11/1/03,PUEBLA,TOTAL Diesel,54711
11/1/03,QUERETARO,TOTAL Magna,55390
11/1/03,QUERETARO,TOTAL Premium,10040
11/1/03,QUERETARO,TOTAL Diesel,46357
11/1/03,SAN LUIS POTOSI,TOTAL Magna,44712
11/1/03,SAN LUIS POTOSI,TOTAL Premium,9951
11/1/03,SAN LUIS POTOSI,TOTAL Diesel,31608
11/1/03,SINALOA,TOTAL Magna,69686
11/1/03,SINALOA,TOTAL Premium,23168
11/1/03,SINALOA,TOTAL Diesel,80967
11/1/03,SONORA,TOTAL Magna,59903
11/1/03,SONORA,TOTAL Premium,7153
11/1/03,SONORA,TOTAL Diesel,55732
11/1/03,TABASCO,TOTAL Magna,46442
11/1/03,TABASCO,TOTAL Premium,12913
11/1/03,TABASCO,TOTAL Diesel,33434
11/1/03,TAMAULIPAS,TOTAL Magna,108482
11/1/03,TAMAULIPAS,TOTAL Premium,66376
11/1/03,TAMAULIPAS,TOTAL Diesel,62357
11/1/03,VERACRUZ,TOTAL Magna,95506
11/1/03,VERACRUZ,TOTAL Premium,73359
11/1/03,VERACRUZ,TOTAL Diesel,127130
11/1/03,YUCATAN,TOTAL Magna,53851
11/1/03,YUCATAN,TOTAL Premium,15076
11/1/03,YUCATAN,TOTAL Diesel,47296
11/1/03,ZACATECAS,TOTAL Magna,29068
11/1/03,ZACATECAS,TOTAL Premium,3195
11/1/03,ZACATECAS,TOTAL Diesel,14701
12/1/03,AGUASCALIENTES,TOTAL Magna,47687
12/1/03,AGUASCALIENTES,TOTAL Premium,5361
12/1/03,AGUASCALIENTES,TOTAL Diesel,23325
12/1/03,BAJA CALIFORNIA,TOTAL Magna,127258
12/1/03,BAJA CALIFORNIA,TOTAL Premium,32789
12/1/03,BAJA CALIFORNIA,TOTAL Diesel,51092
12/1/03,BAJA CALIFORNIA SUR,TOTAL Magna,16867
12/1/03,BAJA CALIFORNIA SUR,TOTAL Premium,7123
12/1/03,BAJA CALIFORNIA SUR,TOTAL Diesel,10533
12/1/03,CAMPECHE,TOTAL Magna,12851
12/1/03,CAMPECHE,TOTAL Premium,2290
12/1/03,CAMPECHE,TOTAL Diesel,6894
12/1/03,CHIAPAS,TOTAL Magna,46255
12/1/03,CHIAPAS,TOTAL Premium,11038
12/1/03,CHIAPAS,TOTAL Diesel,22593
12/1/03,COAHUILA,TOTAL Magna,56997
12/1/03,COAHUILA,TOTAL Premium,10669
12/1/03,COAHUILA,TOTAL Diesel,42321
12/1/03,CHIHUAHUA,TOTAL Magna,138223
12/1/03,CHIHUAHUA,TOTAL Premium,17063
12/1/03,CHIHUAHUA,TOTAL Diesel,53551
12/1/03,COLIMA,TOTAL Magna,23193
12/1/03,COLIMA,TOTAL Premium,9034
12/1/03,COLIMA,TOTAL Diesel,18517
12/1/03,MEXICO CITY,TOTAL Magna,415227
12/1/03,MEXICO CITY,TOTAL Premium,92063
12/1/03,MEXICO CITY,TOTAL Diesel,116749
12/1/03,DURANGO,TOTAL Magna,73333
12/1/03,DURANGO,TOTAL Premium,15782
12/1/03,DURANGO,TOTAL Diesel,54283
12/1/03,GUANAJUATO,TOTAL Magna,123608
12/1/03,GUANAJUATO,TOTAL Premium,13984
12/1/03,GUANAJUATO,TOTAL Diesel,86581
12/1/03,GUERRERO,TOTAL Magna,41428
12/1/03,GUERRERO,TOTAL Premium,14538
12/1/03,GUERRERO,TOTAL Diesel,15754
12/1/03,HIDALGO,TOTAL Magna,77442
12/1/03,HIDALGO,TOTAL Premium,11137
12/1/03,HIDALGO,TOTAL Diesel,47388
12/1/03,JALISCO,TOTAL Magna,181815
12/1/03,JALISCO,TOTAL Premium,39571
12/1/03,JALISCO,TOTAL Diesel,101858
12/1/03,MEXICO,TOTAL Magna,194911
12/1/03,MEXICO,TOTAL Premium,15252
12/1/03,MEXICO,TOTAL Diesel,75252
12/1/03,MICHOACAN,TOTAL Magna,105073
12/1/03,MICHOACAN,TOTAL Premium,20477
12/1/03,MICHOACAN,TOTAL Diesel,47027
12/1/03,MORELOS,TOTAL Magna,49140
12/1/03,MORELOS,TOTAL Premium,11689
12/1/03,MORELOS,TOTAL Diesel,15319
12/1/03,NAYARIT,TOTAL Magna,14375
12/1/03,NAYARIT,TOTAL Premium,4946
12/1/03,NAYARIT,TOTAL Diesel,6198
12/1/03,NUEVO LEON,TOTAL Magna,135028
12/1/03,NUEVO LEON,TOTAL Premium,46097
12/1/03,NUEVO LEON,TOTAL Diesel,86482
12/1/03,OAXACA,TOTAL Magna,41775
12/1/03,OAXACA,TOTAL Premium,8545
12/1/03,OAXACA,TOTAL Diesel,26568
12/1/03,PUEBLA,TOTAL Magna,117664
12/1/03,PUEBLA,TOTAL Premium,15768
12/1/03,PUEBLA,TOTAL Diesel,59627
12/1/03,QUERETARO,TOTAL Magna,64871
12/1/03,QUERETARO,TOTAL Premium,12275
12/1/03,QUERETARO,TOTAL Diesel,48412
12/1/03,SAN LUIS POTOSI,TOTAL Magna,58421
12/1/03,SAN LUIS POTOSI,TOTAL Premium,14704
12/1/03,SAN LUIS POTOSI,TOTAL Diesel,35270
12/1/03,SINALOA,TOTAL Magna,85566
12/1/03,SINALOA,TOTAL Premium,30673
12/1/03,SINALOA,TOTAL Diesel,86247
12/1/03,SONORA,TOTAL Magna,73922
12/1/03,SONORA,TOTAL Premium,10976
12/1/03,SONORA,TOTAL Diesel,57434
12/1/03,TABASCO,TOTAL Magna,54184
12/1/03,TABASCO,TOTAL Premium,13586
12/1/03,TABASCO,TOTAL Diesel,38462
12/1/03,TAMAULIPAS,TOTAL Magna,129203
12/1/03,TAMAULIPAS,TOTAL Premium,77462
12/1/03,TAMAULIPAS,TOTAL Diesel,70737
12/1/03,VERACRUZ,TOTAL Magna,118061
12/1/03,VERACRUZ,TOTAL Premium,87053
12/1/03,VERACRUZ,TOTAL Diesel,144606
12/1/03,YUCATAN,TOTAL Magna,62388
12/1/03,YUCATAN,TOTAL Premium,18150
12/1/03,YUCATAN,TOTAL Diesel,46397
12/1/03,ZACATECAS,TOTAL Magna,35069
12/1/03,ZACATECAS,TOTAL Premium,4912
12/1/03,ZACATECAS,TOTAL Diesel,19270
1/1/04,AGUASCALIENTES,TOTAL Magna,44315
1/1/04,AGUASCALIENTES,TOTAL Premium,4631
1/1/04,AGUASCALIENTES,TOTAL Diesel,20246
1/1/04,BAJA CALIFORNIA,TOTAL Magna,114009
1/1/04,BAJA CALIFORNIA,TOTAL Premium,28811
1/1/04,BAJA CALIFORNIA,TOTAL Diesel,43782
1/1/04,BAJA CALIFORNIA SUR,TOTAL Magna,15287
1/1/04,BAJA CALIFORNIA SUR,TOTAL Premium,6102
1/1/04,BAJA CALIFORNIA SUR,TOTAL Diesel,9928
1/1/04,CAMPECHE,TOTAL Magna,11143
1/1/04,CAMPECHE,TOTAL Premium,2266
1/1/04,CAMPECHE,TOTAL Diesel,5702
1/1/04,CHIAPAS,TOTAL Magna,35498
1/1/04,CHIAPAS,TOTAL Premium,9436
1/1/04,CHIAPAS,TOTAL Diesel,17408
1/1/04,COAHUILA,TOTAL Magna,48197
1/1/04,COAHUILA,TOTAL Premium,8246
1/1/04,COAHUILA,TOTAL Diesel,34549
1/1/04,CHIHUAHUA,TOTAL Magna,117566
1/1/04,CHIHUAHUA,TOTAL Premium,15198
1/1/04,CHIHUAHUA,TOTAL Diesel,41040
1/1/04,COLIMA,TOTAL Magna,20806
1/1/04,COLIMA,TOTAL Premium,7713
1/1/04,COLIMA,TOTAL Diesel,18520
1/1/04,MEXICO CITY,TOTAL Magna,383092
1/1/04,MEXICO CITY,TOTAL Premium,83695
1/1/04,MEXICO CITY,TOTAL Diesel,106893
1/1/04,DURANGO,TOTAL Magna,62009
1/1/04,DURANGO,TOTAL Premium,13142
1/1/04,DURANGO,TOTAL Diesel,44832
1/1/04,GUANAJUATO,TOTAL Magna,111748
1/1/04,GUANAJUATO,TOTAL Premium,14516
1/1/04,GUANAJUATO,TOTAL Diesel,69611
1/1/04,GUERRERO,TOTAL Magna,38448
1/1/04,GUERRERO,TOTAL Premium,13009
1/1/04,GUERRERO,TOTAL Diesel,14398
1/1/04,HIDALGO,TOTAL Magna,69897
1/1/04,HIDALGO,TOTAL Premium,9800
1/1/04,HIDALGO,TOTAL Diesel,43080
1/1/04,JALISCO,TOTAL Magna,172277
1/1/04,JALISCO,TOTAL Premium,37552
1/1/04,JALISCO,TOTAL Diesel,91771
1/1/04,MEXICO,TOTAL Magna,178702
1/1/04,MEXICO,TOTAL Premium,13629
1/1/04,MEXICO,TOTAL Diesel,70884
1/1/04,MICHOACAN,TOTAL Magna,94928
1/1/04,MICHOACAN,TOTAL Premium,21221
1/1/04,MICHOACAN,TOTAL Diesel,40639
1/1/04,MORELOS,TOTAL Magna,44616
1/1/04,MORELOS,TOTAL Premium,11093
1/1/04,MORELOS,TOTAL Diesel,14660
1/1/04,NAYARIT,TOTAL Magna,13157
1/1/04,NAYARIT,TOTAL Premium,4394
1/1/04,NAYARIT,TOTAL Diesel,6079
1/1/04,NUEVO LEON,TOTAL Magna,122208
1/1/04,NUEVO LEON,TOTAL Premium,40094
1/1/04,NUEVO LEON,TOTAL Diesel,77114
1/1/04,OAXACA,TOTAL Magna,35166
1/1/04,OAXACA,TOTAL Premium,9293
1/1/04,OAXACA,TOTAL Diesel,23538
1/1/04,PUEBLA,TOTAL Magna,110589
1/1/04,PUEBLA,TOTAL Premium,15447
1/1/04,PUEBLA,TOTAL Diesel,56441
1/1/04,QUERETARO,TOTAL Magna,59816
1/1/04,QUERETARO,TOTAL Premium,11331
1/1/04,QUERETARO,TOTAL Diesel,44399
1/1/04,SAN LUIS POTOSI,TOTAL Magna,48831
1/1/04,SAN LUIS POTOSI,TOTAL Premium,11680
1/1/04,SAN LUIS POTOSI,TOTAL Diesel,30113
1/1/04,SINALOA,TOTAL Magna,76660
1/1/04,SINALOA,TOTAL Premium,25952
1/1/04,SINALOA,TOTAL Diesel,72249
1/1/04,SONORA,TOTAL Magna,64282
1/1/04,SONORA,TOTAL Premium,8533
1/1/04,SONORA,TOTAL Diesel,52519
1/1/04,TABASCO,TOTAL Magna,49808
1/1/04,TABASCO,TOTAL Premium,13017
1/1/04,TABASCO,TOTAL Diesel,35812
1/1/04,TAMAULIPAS,TOTAL Magna,116419
1/1/04,TAMAULIPAS,TOTAL Premium,68861
1/1/04,TAMAULIPAS,TOTAL Diesel,58278
1/1/04,VERACRUZ,TOTAL Magna,113222
1/1/04,VERACRUZ,TOTAL Premium,80845
1/1/04,VERACRUZ,TOTAL Diesel,129494
1/1/04,YUCATAN,TOTAL Magna,58008
1/1/04,YUCATAN,TOTAL Premium,16603
1/1/04,YUCATAN,TOTAL Diesel,45610
1/1/04,ZACATECAS,TOTAL Magna,32399
1/1/04,ZACATECAS,TOTAL Premium,3956
1/1/04,ZACATECAS,TOTAL Diesel,13819
2/1/04,AGUASCALIENTES,TOTAL Magna,39963
2/1/04,AGUASCALIENTES,TOTAL Premium,3841
2/1/04,AGUASCALIENTES,TOTAL Diesel,19339
2/1/04,BAJA CALIFORNIA,TOTAL Magna,112455
2/1/04,BAJA CALIFORNIA,TOTAL Premium,29074
2/1/04,BAJA CALIFORNIA,TOTAL Diesel,46016
2/1/04,BAJA CALIFORNIA SUR,TOTAL Magna,13285
2/1/04,BAJA CALIFORNIA SUR,TOTAL Premium,5894
2/1/04,BAJA CALIFORNIA SUR,TOTAL Diesel,10044
2/1/04,CAMPECHE,TOTAL Magna,10189
2/1/04,CAMPECHE,TOTAL Premium,2163
2/1/04,CAMPECHE,TOTAL Diesel,5384
2/1/04,CHIAPAS,TOTAL Magna,40179
2/1/04,CHIAPAS,TOTAL Premium,9953
2/1/04,CHIAPAS,TOTAL Diesel,19778
2/1/04,COAHUILA,TOTAL Magna,45594
2/1/04,COAHUILA,TOTAL Premium,7877
2/1/04,COAHUILA,TOTAL Diesel,33418
2/1/04,CHIHUAHUA,TOTAL Magna,111513
2/1/04,CHIHUAHUA,TOTAL Premium,13057
2/1/04,CHIHUAHUA,TOTAL Diesel,40593
2/1/04,COLIMA,TOTAL Magna,19267
2/1/04,COLIMA,TOTAL Premium,7320
2/1/04,COLIMA,TOTAL Diesel,18801
2/1/04,MEXICO CITY,TOTAL Magna,360717
2/1/04,MEXICO CITY,TOTAL Premium,80821
2/1/04,MEXICO CITY,TOTAL Diesel,105931
2/1/04,DURANGO,TOTAL Magna,54392
2/1/04,DURANGO,TOTAL Premium,11213
2/1/04,DURANGO,TOTAL Diesel,44132
2/1/04,GUANAJUATO,TOTAL Magna,101065
2/1/04,GUANAJUATO,TOTAL Premium,11534
2/1/04,GUANAJUATO,TOTAL Diesel,62270
2/1/04,GUERRERO,TOTAL Magna,34260
2/1/04,GUERRERO,TOTAL Premium,12135
2/1/04,GUERRERO,TOTAL Diesel,13606
2/1/04,HIDALGO,TOTAL Magna,63879
2/1/04,HIDALGO,TOTAL Premium,8668
2/1/04,HIDALGO,TOTAL Diesel,41394
2/1/04,JALISCO,TOTAL Magna,156305
2/1/04,JALISCO,TOTAL Premium,33493
2/1/04,JALISCO,TOTAL Diesel,88656
2/1/04,MEXICO,TOTAL Magna,165045
2/1/04,MEXICO,TOTAL Premium,12978
2/1/04,MEXICO,TOTAL Diesel,68724
2/1/04,MICHOACAN,TOTAL Magna,86023
2/1/04,MICHOACAN,TOTAL Premium,16491
2/1/04,MICHOACAN,TOTAL Diesel,39168
2/1/04,MORELOS,TOTAL Magna,41497
2/1/04,MORELOS,TOTAL Premium,9899
2/1/04,MORELOS,TOTAL Diesel,13831
2/1/04,NAYARIT,TOTAL Magna,12229
2/1/04,NAYARIT,TOTAL Premium,4255
2/1/04,NAYARIT,TOTAL Diesel,6351
2/1/04,NUEVO LEON,TOTAL Magna,115393
2/1/04,NUEVO LEON,TOTAL Premium,38977
2/1/04,NUEVO LEON,TOTAL Diesel,75081
2/1/04,OAXACA,TOTAL Magna,34721
2/1/04,OAXACA,TOTAL Premium,7661
2/1/04,OAXACA,TOTAL Diesel,23114
2/1/04,PUEBLA,TOTAL Magna,99831
2/1/04,PUEBLA,TOTAL Premium,13708
2/1/04,PUEBLA,TOTAL Diesel,53787
2/1/04,QUERETARO,TOTAL Magna,54302
2/1/04,QUERETARO,TOTAL Premium,10059
2/1/04,QUERETARO,TOTAL Diesel,43159
2/1/04,SAN LUIS POTOSI,TOTAL Magna,45348
2/1/04,SAN LUIS POTOSI,TOTAL Premium,9865
2/1/04,SAN LUIS POTOSI,TOTAL Diesel,31303
2/1/04,SINALOA,TOTAL Magna,68701
2/1/04,SINALOA,TOTAL Premium,23128
2/1/04,SINALOA,TOTAL Diesel,74920
2/1/04,SONORA,TOTAL Magna,59321
2/1/04,SONORA,TOTAL Premium,6881
2/1/04,SONORA,TOTAL Diesel,53019
2/1/04,TABASCO,TOTAL Magna,44654
2/1/04,TABASCO,TOTAL Premium,13613
2/1/04,TABASCO,TOTAL Diesel,32576
2/1/04,TAMAULIPAS,TOTAL Magna,107287
2/1/04,TAMAULIPAS,TOTAL Premium,64846
2/1/04,TAMAULIPAS,TOTAL Diesel,60563
2/1/04,VERACRUZ,TOTAL Magna,97660
2/1/04,VERACRUZ,TOTAL Premium,72568
2/1/04,VERACRUZ,TOTAL Diesel,124764
2/1/04,YUCATAN,TOTAL Magna,53380
2/1/04,YUCATAN,TOTAL Premium,15931
2/1/04,YUCATAN,TOTAL Diesel,37152
2/1/04,ZACATECAS,TOTAL Magna,28855
2/1/04,ZACATECAS,TOTAL Premium,3134
2/1/04,ZACATECAS,TOTAL Diesel,13745
3/1/04,AGUASCALIENTES,TOTAL Magna,43888
3/1/04,AGUASCALIENTES,TOTAL Premium,4417
3/1/04,AGUASCALIENTES,TOTAL Diesel,21876
3/1/04,BAJA CALIFORNIA,TOTAL Magna,127477
3/1/04,BAJA CALIFORNIA,TOTAL Premium,33161
3/1/04,BAJA CALIFORNIA,TOTAL Diesel,49935
3/1/04,BAJA CALIFORNIA SUR,TOTAL Magna,15758
3/1/04,BAJA CALIFORNIA SUR,TOTAL Premium,6772
3/1/04,BAJA CALIFORNIA SUR,TOTAL Diesel,10738
3/1/04,CAMPECHE,TOTAL Magna,11939
3/1/04,CAMPECHE,TOTAL Premium,2533
3/1/04,CAMPECHE,TOTAL Diesel,6857
3/1/04,CHIAPAS,TOTAL Magna,42864
3/1/04,CHIAPAS,TOTAL Premium,11266
3/1/04,CHIAPAS,TOTAL Diesel,21369
3/1/04,COAHUILA,TOTAL Magna,45174
3/1/04,COAHUILA,TOTAL Premium,13558
3/1/04,COAHUILA,TOTAL Diesel,40421
3/1/04,CHIHUAHUA,TOTAL Magna,126942
3/1/04,CHIHUAHUA,TOTAL Premium,14849
3/1/04,CHIHUAHUA,TOTAL Diesel,53319
3/1/04,COLIMA,TOTAL Magna,22419
3/1/04,COLIMA,TOTAL Premium,8293
3/1/04,COLIMA,TOTAL Diesel,21651
3/1/04,MEXICO CITY,TOTAL Magna,411467
3/1/04,MEXICO CITY,TOTAL Premium,92690
3/1/04,MEXICO CITY,TOTAL Diesel,122046
3/1/04,DURANGO,TOTAL Magna,60911
3/1/04,DURANGO,TOTAL Premium,14664
3/1/04,DURANGO,TOTAL Diesel,54316
3/1/04,GUANAJUATO,TOTAL Magna,111070
3/1/04,GUANAJUATO,TOTAL Premium,12713
3/1/04,GUANAJUATO,TOTAL Diesel,74302
3/1/04,GUERRERO,TOTAL Magna,39246
3/1/04,GUERRERO,TOTAL Premium,14208
3/1/04,GUERRERO,TOTAL Diesel,16049
3/1/04,HIDALGO,TOTAL Magna,72179
3/1/04,HIDALGO,TOTAL Premium,10116
3/1/04,HIDALGO,TOTAL Diesel,49527
3/1/04,JALISCO,TOTAL Magna,174128
3/1/04,JALISCO,TOTAL Premium,38544
3/1/04,JALISCO,TOTAL Diesel,101752
3/1/04,MEXICO,TOTAL Magna,187080
3/1/04,MEXICO,TOTAL Premium,14097
3/1/04,MEXICO,TOTAL Diesel,77896
3/1/04,MICHOACAN,TOTAL Magna,96428
3/1/04,MICHOACAN,TOTAL Premium,18767
3/1/04,MICHOACAN,TOTAL Diesel,46331
3/1/04,MORELOS,TOTAL Magna,48114
3/1/04,MORELOS,TOTAL Premium,11668
3/1/04,MORELOS,TOTAL Diesel,16452
3/1/04,NAYARIT,TOTAL Magna,13941
3/1/04,NAYARIT,TOTAL Premium,5041
3/1/04,NAYARIT,TOTAL Diesel,6957
3/1/04,NUEVO LEON,TOTAL Magna,131435
3/1/04,NUEVO LEON,TOTAL Premium,43937
3/1/04,NUEVO LEON,TOTAL Diesel,91174
3/1/04,OAXACA,TOTAL Magna,41019
3/1/04,OAXACA,TOTAL Premium,9083
3/1/04,OAXACA,TOTAL Diesel,26480
3/1/04,PUEBLA,TOTAL Magna,114181
3/1/04,PUEBLA,TOTAL Premium,14893
3/1/04,PUEBLA,TOTAL Diesel,60979
3/1/04,QUERETARO,TOTAL Magna,59975
3/1/04,QUERETARO,TOTAL Premium,11300
3/1/04,QUERETARO,TOTAL Diesel,50780
3/1/04,SAN LUIS POTOSI,TOTAL Magna,51764
3/1/04,SAN LUIS POTOSI,TOTAL Premium,11541
3/1/04,SAN LUIS POTOSI,TOTAL Diesel,35571
3/1/04,SINALOA,TOTAL Magna,79251
3/1/04,SINALOA,TOTAL Premium,26616
3/1/04,SINALOA,TOTAL Diesel,82043
3/1/04,SONORA,TOTAL Magna,69204
3/1/04,SONORA,TOTAL Premium,8488
3/1/04,SONORA,TOTAL Diesel,65264
3/1/04,TABASCO,TOTAL Magna,53463
3/1/04,TABASCO,TOTAL Premium,11092
3/1/04,TABASCO,TOTAL Diesel,39186
3/1/04,TAMAULIPAS,TOTAL Magna,124850
3/1/04,TAMAULIPAS,TOTAL Premium,73526
3/1/04,TAMAULIPAS,TOTAL Diesel,66491
3/1/04,VERACRUZ,TOTAL Magna,112815
3/1/04,VERACRUZ,TOTAL Premium,85730
3/1/04,VERACRUZ,TOTAL Diesel,145083
3/1/04,YUCATAN,TOTAL Magna,62401
3/1/04,YUCATAN,TOTAL Premium,18709
3/1/04,YUCATAN,TOTAL Diesel,42158
3/1/04,ZACATECAS,TOTAL Magna,30785
3/1/04,ZACATECAS,TOTAL Premium,3354
3/1/04,ZACATECAS,TOTAL Diesel,15007
4/1/04,AGUASCALIENTES,TOTAL Magna,41737
4/1/04,AGUASCALIENTES,TOTAL Premium,3985
4/1/04,AGUASCALIENTES,TOTAL Diesel,20230
4/1/04,BAJA CALIFORNIA,TOTAL Magna,122581
4/1/04,BAJA CALIFORNIA,TOTAL Premium,33003
4/1/04,BAJA CALIFORNIA,TOTAL Diesel,47012
4/1/04,BAJA CALIFORNIA SUR,TOTAL Magna,15456
4/1/04,BAJA CALIFORNIA SUR,TOTAL Premium,6634
4/1/04,BAJA CALIFORNIA SUR,TOTAL Diesel,9710
4/1/04,CAMPECHE,TOTAL Magna,11571
4/1/04,CAMPECHE,TOTAL Premium,2579
4/1/04,CAMPECHE,TOTAL Diesel,5761
4/1/04,CHIAPAS,TOTAL Magna,41778
4/1/04,CHIAPAS,TOTAL Premium,11121
4/1/04,CHIAPAS,TOTAL Diesel,19530
4/1/04,COAHUILA,TOTAL Magna,43958
4/1/04,COAHUILA,TOTAL Premium,13482
4/1/04,COAHUILA,TOTAL Diesel,40475
4/1/04,CHIHUAHUA,TOTAL Magna,118578
4/1/04,CHIHUAHUA,TOTAL Premium,17014
4/1/04,CHIHUAHUA,TOTAL Diesel,53962
4/1/04,COLIMA,TOTAL Magna,22856
4/1/04,COLIMA,TOTAL Premium,8504
4/1/04,COLIMA,TOTAL Diesel,22025
4/1/04,MEXICO CITY,TOTAL Magna,370428
4/1/04,MEXICO CITY,TOTAL Premium,83109
4/1/04,MEXICO CITY,TOTAL Diesel,113203
4/1/04,DURANGO,TOTAL Magna,48913
4/1/04,DURANGO,TOTAL Premium,21241
4/1/04,DURANGO,TOTAL Diesel,50946
4/1/04,GUANAJUATO,TOTAL Magna,104088
4/1/04,GUANAJUATO,TOTAL Premium,11776
4/1/04,GUANAJUATO,TOTAL Diesel,75500
4/1/04,GUERRERO,TOTAL Magna,40189
4/1/04,GUERRERO,TOTAL Premium,14266
4/1/04,GUERRERO,TOTAL Diesel,15048
4/1/04,HIDALGO,TOTAL Magna,70232
4/1/04,HIDALGO,TOTAL Premium,10122
4/1/04,HIDALGO,TOTAL Diesel,47289
4/1/04,JALISCO,TOTAL Magna,162763
4/1/04,JALISCO,TOTAL Premium,36593
4/1/04,JALISCO,TOTAL Diesel,96017
4/1/04,MEXICO,TOTAL Magna,174559
4/1/04,MEXICO,TOTAL Premium,14102
4/1/04,MEXICO,TOTAL Diesel,71978
4/1/04,MICHOACAN,TOTAL Magna,93416
4/1/04,MICHOACAN,TOTAL Premium,19045
4/1/04,MICHOACAN,TOTAL Diesel,44049
4/1/04,MORELOS,TOTAL Magna,45871
4/1/04,MORELOS,TOTAL Premium,11758
4/1/04,MORELOS,TOTAL Diesel,15463
4/1/04,NAYARIT,TOTAL Magna,14221
4/1/04,NAYARIT,TOTAL Premium,4963
4/1/04,NAYARIT,TOTAL Diesel,6272
4/1/04,NUEVO LEON,TOTAL Magna,121554
4/1/04,NUEVO LEON,TOTAL Premium,41174
4/1/04,NUEVO LEON,TOTAL Diesel,84663
4/1/04,OAXACA,TOTAL Magna,39117
4/1/04,OAXACA,TOTAL Premium,9661
4/1/04,OAXACA,TOTAL Diesel,23801
4/1/04,PUEBLA,TOTAL Magna,107974
4/1/04,PUEBLA,TOTAL Premium,14175
4/1/04,PUEBLA,TOTAL Diesel,57851
4/1/04,QUERETARO,TOTAL Magna,56392
4/1/04,QUERETARO,TOTAL Premium,10542
4/1/04,QUERETARO,TOTAL Diesel,46152
4/1/04,SAN LUIS POTOSI,TOTAL Magna,49990
4/1/04,SAN LUIS POTOSI,TOTAL Premium,11561
4/1/04,SAN LUIS POTOSI,TOTAL Diesel,35538
4/1/04,SINALOA,TOTAL Magna,78306
4/1/04,SINALOA,TOTAL Premium,27330
4/1/04,SINALOA,TOTAL Diesel,71653
4/1/04,SONORA,TOTAL Magna,69425
4/1/04,SONORA,TOTAL Premium,9368
4/1/04,SONORA,TOTAL Diesel,56662
4/1/04,TABASCO,TOTAL Magna,50518
4/1/04,TABASCO,TOTAL Premium,15046
4/1/04,TABASCO,TOTAL Diesel,37587
4/1/04,TAMAULIPAS,TOTAL Magna,123605
4/1/04,TAMAULIPAS,TOTAL Premium,70992
4/1/04,TAMAULIPAS,TOTAL Diesel,61686
4/1/04,VERACRUZ,TOTAL Magna,114848
4/1/04,VERACRUZ,TOTAL Premium,81184
4/1/04,VERACRUZ,TOTAL Diesel,134157
4/1/04,YUCATAN,TOTAL Magna,59494
4/1/04,YUCATAN,TOTAL Premium,18593
4/1/04,YUCATAN,TOTAL Diesel,40179
4/1/04,ZACATECAS,TOTAL Magna,31994
4/1/04,ZACATECAS,TOTAL Premium,3770
4/1/04,ZACATECAS,TOTAL Diesel,16414
5/1/04,AGUASCALIENTES,TOTAL Magna,42701
5/1/04,AGUASCALIENTES,TOTAL Premium,4063
5/1/04,AGUASCALIENTES,TOTAL Diesel,21991
5/1/04,BAJA CALIFORNIA,TOTAL Magna,125097
5/1/04,BAJA CALIFORNIA,TOTAL Premium,33806
5/1/04,BAJA CALIFORNIA,TOTAL Diesel,53565
5/1/04,BAJA CALIFORNIA SUR,TOTAL Magna,15301
5/1/04,BAJA CALIFORNIA SUR,TOTAL Premium,6462
5/1/04,BAJA CALIFORNIA SUR,TOTAL Diesel,11843
5/1/04,CAMPECHE,TOTAL Magna,10803
5/1/04,CAMPECHE,TOTAL Premium,2205
5/1/04,CAMPECHE,TOTAL Diesel,6414
5/1/04,CHIAPAS,TOTAL Magna,43165
5/1/04,CHIAPAS,TOTAL Premium,10831
5/1/04,CHIAPAS,TOTAL Diesel,19259
5/1/04,COAHUILA,TOTAL Magna,44071
5/1/04,COAHUILA,TOTAL Premium,13875
5/1/04,COAHUILA,TOTAL Diesel,40777
5/1/04,CHIHUAHUA,TOTAL Magna,119578
5/1/04,CHIHUAHUA,TOTAL Premium,16770
5/1/04,CHIHUAHUA,TOTAL Diesel,58571
5/1/04,COLIMA,TOTAL Magna,20661
5/1/04,COLIMA,TOTAL Premium,7812
5/1/04,COLIMA,TOTAL Diesel,22053
5/1/04,MEXICO CITY,TOTAL Magna,397041
5/1/04,MEXICO CITY,TOTAL Premium,89183
5/1/04,MEXICO CITY,TOTAL Diesel,115954
5/1/04,DURANGO,TOTAL Magna,50084
5/1/04,DURANGO,TOTAL Premium,20505
5/1/04,DURANGO,TOTAL Diesel,52781
5/1/04,GUANAJUATO,TOTAL Magna,107228
5/1/04,GUANAJUATO,TOTAL Premium,11811
5/1/04,GUANAJUATO,TOTAL Diesel,78643
5/1/04,GUERRERO,TOTAL Magna,37383
5/1/04,GUERRERO,TOTAL Premium,13479
5/1/04,GUERRERO,TOTAL Diesel,15713
5/1/04,HIDALGO,TOTAL Magna,70143
5/1/04,HIDALGO,TOTAL Premium,9705
5/1/04,HIDALGO,TOTAL Diesel,49939
5/1/04,JALISCO,TOTAL Magna,171555
5/1/04,JALISCO,TOTAL Premium,37545
5/1/04,JALISCO,TOTAL Diesel,102835
5/1/04,MEXICO,TOTAL Magna,182853
5/1/04,MEXICO,TOTAL Premium,14016
5/1/04,MEXICO,TOTAL Diesel,74677
5/1/04,MICHOACAN,TOTAL Magna,90940
5/1/04,MICHOACAN,TOTAL Premium,17845
